source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
1688711,"Shikara - The Untold Story of Kashmiri Pandits. Film by @VVCFilms, written by @rahulpandita. Music by @arrahman. Trailer to be launched today at 1pm. https://t.co/p5wf6aERt0",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'shikara', 'score': 0.5404}, {'text': 'vvcfilms', 'score': 0.3568}, {'text': 'trailer', 'score': 0.2634}]"
1022470,"First Col purohit 
Sadhvi Pragya 
Kashmiri pandits 
Sushant Singh 
Disha 
Arnab 
List is endless. 

But culprit one congress. They lost elections but continue to rule Hindus coz BJP only condemns. 

#ArnabGoswamiArrested",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'hindus', 'score': 0.6293}, {'text': 'elections', 'score': 0.3444}, {'text': 'culprit', 'score': 0.3131}]"
5487553,"We will not be in peace till #YasinMalik is not hanged till death . 
He has killed , raped &amp; hanged us. 
I thank the @narendramodi govt to start the process of action against these enemies of the country . 
#HangYasinMalik 
#KashmiriPanditslivesmatter https://t.co/pyheLeSBjM",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'narendramodi', 'score': 0.5555}, {'text': 'hanged', 'score': 0.2976}, {'text': 'enemies', 'score': 0.2801}]"
77361,"#KashmiriPandits : 
Betrayed by India in 1990; 
and by Bollywood in 2020. 
https://t.co/30qUKeJUy3
#Shikara",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'bollywood', 'score': 0.7081}, {'text': 'betrayed', 'score': 0.3837}, {'text': '2020', 'score': 0.1822}]"
8072001,"An empty house of a #KashmiriPandit in #Kashmir depicts that the genocide of #KashmiriPandits still continues after 33 years of our exodus . 
#EthnicCleansing https://t.co/zMtKSXfbeE",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'genocide', 'score': 0.5248}, {'text': 'still', 'score': 0.3635}, {'text': 'house', 'score': 0.3437}]"
7129157,"DrMMS was the only PM who funded &amp; implemented a Migrant Return &amp; Rehabilitation Scheme &amp; resettled Kashmiri Pandits in J&amp;K.

He successfully brought DOWN both terrorist/militant attacks &amp; deaths in Kashmir, from highs in 2004 to a low in 2013.
(Both have risen after 2014) https://t.co/D2S21Vsopv",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'drmms', 'score': 0.4203}, {'text': 'resettled', 'score': 0.299}, {'text': 'terrorist', 'score': 0.2912}]"
5552372,"14 Kashmiri Pandits, Hindus killed after dilution of Article 370 , Rajya Sabha told - The Hindu https://t.co/ET1tm4qtnu",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'hindus', 'score': 0.6511}, {'text': 'killed', 'score': 0.2617}, {'text': 'dilution', 'score': 0.1318}]"
355051,"Kashmiri Pandits were Brave Souls. Only the Weak use violence. Not a single Kashmiri Pandit became a terrorist despite the evil. Come back home Kashmiri Pandits, this time India will Not let you down, Mother India will NOT shut her eyes! Thank you @narendramodi🙏#HumWapasAayenge",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'india', 'score': 0.5154}, {'text': 'weak', 'score': 0.1992}, {'text': 'shut', 'score': 0.1522}]"
5904387,Some propagandist are exploiting the sufferings of #KashmiriPandits to make a fast buck and laying the ground for another much larger and horrible country wide genocide. They are not friends of KP but their exploiters.,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'propagandist', 'score': 0.4462}, {'text': 'pandits', 'score': 0.3129}, {'text': 'horrible', 'score': 0.2147}]"
7068763,"#KashmiriPandits block Qazigund - Srinagar highway at #Vessu to protest against the gruesome killing of ##Rajnibala a school teacher at #Kulgam in #Kashmir . 
Our only demand #Relocation to #Jammu. 
@OfficeOfLGJandK @PMOIndia @PmForm https://t.co/6w9LiUtRKQ",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'srinagar', 'score': 0.5766}, {'text': 'block', 'score': 0.3287}, {'text': 'gruesome', 'score': 0.1919}]"
6393832,"Nobody can sell your pain and make money out of it unless you let them to. 
It’s time to ponder #KashmiriPandits https://t.co/KXxzu5xU6X",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'pain', 'score': 0.5249}, {'text': 'pandits', 'score': 0.2931}, {'text': 'sell', 'score': 0.2166}]"
7534003,"Finally got my account back after being suspended for a year, for my tweet about the untold stories of Kashmiri Pandits. My Freedom of Speech is restored.

Thank you all for the support.",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'restored', 'score': 0.5022}, {'text': 'account', 'score': 0.3751}, {'text': 'tweet', 'score': 0.3242}]"
1982130,"Ghulam Nabi Azad, Leader of Opposition, Rajya Sabha, dedicates a verse to Kashmiri Pandits while delivering his retirement speech on the Floor of the House. https://t.co/EwkrsuRWKi",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'ghulam', 'score': 0.5187}, {'text': 'house', 'score': 0.2606}, {'text': 'retirement', 'score': 0.1949}]"
799459,"Kashmiri Pandits who remain in the Valley say they are being ignored by the union territory administration and denied the benefits they are owed. | @shakirmir reports.

https://t.co/hX277NbVw5",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'pandits', 'score': 0.3393}, {'text': 'ignored', 'score': 0.3383}, {'text': 'union', 'score': 0.2071}]"
5403487,"19 Jan. 3 lakh Hindu Kashmiri (Pandits) were made homeless in India. 32 years on the pain festers. 19 Jan 1990. 62000 Hindus were forced to leave the #Kashmir valley almost overnight.3 lakh Indians lost their homeland. Hindus were systematically targeted, killed. Exiled from home",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'hindus', 'score': 0.5434}, {'text': 'homeless', 'score': 0.3144}, {'text': '62000', 'score': 0.173}]"
7253624,"I on behalf of 5000 #KashmiriPanditemployees in #Kashmir appeal to Aadarniya @AmitShah Ji to pass an order of relocating them to #Jammu in today’s high level meeting in Delhi because that’s the only solution left to save the Hindu community. 

#KashmiriPanditslivesmatter",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'pandits', 'score': 0.4569}, {'text': 'relocating', 'score': 0.4025}, {'text': 'employees', 'score': 0.2019}]"
5704308,"ARVIND KEJRIWAL SPEAKS ON KASHMIRI PANDITS 

BJP is using Kashmiri Pandits for Politics. They are earning crores in the name of Kashmiri Pandits

1. Make the movie Free and Upload on Youtube
2. Use Movie Profits for Kashmiri Pandits
3. Strong steps by Modi Govt required for them https://t.co/EWncQqgcBl",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'pandits', 'score': 0.3995}, {'text': 'earning', 'score': 0.1588}, {'text': 'upload', 'score': 0.1237}]"
1137804,"I wrote my dissertation on ""Internally Displaced People: A Study of Kashmiri Pandits in Delhi"". They narrated their pain and agony to me. I asked them 'Do you hate me as I am a Muslim?'. This is what they told me. 
#KashmiriPandits https://t.co/s4zOk8nRIc",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'hate', 'score': 0.4246}, {'text': 'displaced', 'score': 0.4216}, {'text': 'delhi', 'score': 0.3957}]"
7107022,"Justice to #KashmiriPandits begins . 
NIA Court hs ordered framing of charges agnst Lashkar-e-Taiba (LeT) founder Hafiz Saeed &amp; Hizbul Mujahideen chief Syed Salahuddin, Kashmiri separatist leaders including Yasin Malik, Shabbir Shah, Masarat Alam under various sections of UAPA.",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'justice', 'score': 0.5301}, {'text': 'begins', 'score': 0.3432}, {'text': 'pandits', 'score': 0.2987}]"
1165709,"The emancipation gets real definition when there is zero retaliation from Kashmiri Pandits facing genocide for the last 30 years -  Champions of human rights all across the world better respond before it is too late.

#KashmiriHinduslivesmatter",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'emancipation', 'score': 0.5753}, {'text': 'pandits', 'score': 0.3279}, {'text': 'champions', 'score': 0.1079}]"
7763355,"⚡#KashmiriPandits are being killed for liking #BreakingBad more than #GameOfThrones !!
#Satire
 ☛ https://t.co/AJonMVXqzU",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'pandits', 'score': 0.4709}, {'text': 'satire', 'score': 0.4369}, {'text': 'killed', 'score': 0.4247}]"
7045592,"In the name of the ethnically cleansed Kashmiri Pandits/Hindus, billions of dollars have been made in the last 32 years. It’s so nauseating to see careerists still milking the tragedy that we continue to suffer. Go on, keep making money on our dead bodies, you psychopaths. Sick.",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'hindus', 'score': 0.3924}, {'text': 'careerists', 'score': 0.2785}, {'text': 'dead', 'score': 0.1893}]"
5657325,"In spite of being subject to mass killings &amp; exodus, Kashmiri Pandits never played the victim card. 

That’s why Sai Pallavi cannot differentiate between the unfortunate killing of one man and the catastrophic genocide of an entire community. 
 https://t.co/4j9h3TJVPi",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'genocide', 'score': 0.4931}, {'text': 'never', 'score': 0.2261}, {'text': 'card', 'score': 0.1571}]"
5723136,"JUST IN

AAP MP Sanjay Singh asks govt to allocate Rs 20,000 crore for rehabilitation of Kashmiri Pandits",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'rs', 'score': 0.3035}, {'text': 'rehabilitation', 'score': 0.2005}, {'text': 'govt', 'score': 0.1225}]"
3664703,Kashmiri Pandits who continue to stay in the valley demand security for the community. Seek appointment with Lt. Governor @manojsinha_ urgently. Pandits say that the Govt has failed to protect life and property of Kashmiri Hindus in the valley even after Intel inputs of threat. https://t.co/rDYW3RpRcI,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'hindus', 'score': 0.4461}, {'text': 'security', 'score': 0.3338}, {'text': 'failed', 'score': 0.0715}]"
3231976,Suresh Raina is a Kashmiri Brahmin or a Kashmiri Pandit. I am also a Kashmiri Pandit or a Kashmiri Brahmin. There is nothing wrong in acknowledging that fact. He did not mean anything against any other section of society or caste. Trolls should read more about Kashmiri Pandits.,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'pandits', 'score': 0.41}, {'text': 'wrong', 'score': 0.183}, {'text': 'acknowledging', 'score': 0.1806}]"
2010583,You rigged elections in Kashmir. You escaped instead of protecting Kashmiri Pandits. You gave a long rope to terrorists and sympathisers while governing the state. You presided when 112 youth got killed in 2010. And now you have the audacity to say we won’t forget. Hypocrites.,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'hypocrites', 'score': 0.4016}, {'text': 'kashmir', 'score': 0.3623}, {'text': 'won', 'score': 0.2447}]"
18696,Deeply saddened &amp; angry at the merciless killing of the lone  #KashmiriPandit sarpanch #AjayPandita in Anantnag yesterday. My heartfelt condolences to his family. There is an obvious silence from the usual suspects who cry their heart hoarse otherwise. #JusticeForAjayPandita https://t.co/5TnLpABOh2,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'condolences', 'score': 0.564}, {'text': 'sarpanch', 'score': 0.3341}, {'text': 'hoarse', 'score': 0.2608}]"
3242738,J&amp;K administration launches portal to help Kashmiri Pandits reclaim their properties https://t.co/XKIMvdi4Np,Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'portal', 'score': 0.4469}, {'text': 'reclaim', 'score': 0.2705}, {'text': 'launches', 'score': 0.1507}]"
6487173,"#BREAKING | In 2003 Nadimarg massacre of 24 Kashmiri Pandits, trial to resume after 9 years as court fast-tracks hearing.

Tune in - https://t.co/GAtGCvLDbU https://t.co/eUj1AAEg9P",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'massacre', 'score': 0.5516}, {'text': 'hearing', 'score': 0.2753}, {'text': 'resume', 'score': 0.1338}]"
8282231,"This is why terrorist Yasin Malik has to be hanged for his terror crimes. 

1) Killing 4 IAF Officers.
2) Killing Kashmiri Pandits.
3) Terror Hawala Financing.
4) Kidnapping Rubaiya Saeed.
5) Working for Pakistan ISI in India.
6) Manipulating India’s Intelligence Bureau for money https://t.co/A9lzacUgif",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'terrorist', 'score': 0.5691}, {'text': 'pandits', 'score': 0.2848}, {'text': 'financing', 'score': 0.1157}]"
7559783,Situation of Kashmiri Pandits under BJP’s rule !! https://t.co/QQwZqgjjVR,Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'pandits', 'score': 0.4592}, {'text': 'situation', 'score': 0.2268}, {'text': 'under', 'score': 0.1696}]"
5525969,"-BJP, an ally of VP Singh prevailed upon him to dismiss INC-NC Govt then &amp; that Jagmohan becomes Gov J&amp;K
-Kashmiri Pandits left J&amp;K during Jagmohan
-As per Pandits, Modi did NOTHING for them
-Congress-UPA built&amp; allotted 5242 flats in Jammu for KP's at Muthi,Purkhoo &amp; Nagrota. https://t.co/w7Apt2wiYn",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'singh', 'score': 0.4382}, {'text': 'congress', 'score': 0.2166}, {'text': 'nothing', 'score': 0.1997}]"
828132,"2,000 Government Posts Allocated For Kashmiri Pandits By J&amp;K Administration

https://t.co/Ps00jCVcpp",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'allocated', 'score': 0.3033}, {'text': 'government', 'score': 0.2712}, {'text': 'pandits', 'score': 0.2629}]"
2204918,"Scores of Kashmiri Pandits abstained from attending offices and many went on a 10-day leave in the Valley on Friday, in the wake of targeted killings of two Pandits among seven other civilians in the past one week. 
https://t.co/ZHaH6qptGy",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'abstained', 'score': 0.4241}, {'text': 'valley', 'score': 0.2017}, {'text': 'offices', 'score': 0.1103}]"
354991,"If you are planning for watching #Shikara listing the lady crying ANGRILY on movie.

VVC, Rahul Pandit, Aditya Raj Kaul all played with emotions of Kashmiri Pandits for a movie scene of camp.

The whole movie gives Clean chit to Islamist.

#BoycottShikara https://t.co/UHmjUUocOy",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'pandits', 'score': 0.4802}, {'text': 'islamist', 'score': 0.3984}, {'text': 'boycotts', 'score': 0.199}]"
990858,"‘They remember humanity when there is some jihadi agenda’: Kangana Ranaut calls out selective secularism of Bollywood, seeks justice for Kashmiri Pandits

https://t.co/SH7vVk5OWm",Pro Ruling,pro ruling,kashmiri pandits,"[{'text': 'jihadi', 'score': 0.6189}, {'text': 'secularism', 'score': 0.443}, {'text': 'remember', 'score': 0.2261}]"
5492457,"NRIs in Japan are welcoming Modi for removal of Article 370.

Kashmiri Pandits in Kashmir are protesting against Modi for not providing them security.

Difference.",Pro OPP,pro opposition,kashmiri pandits,"[{'text': 'japan', 'score': 0.4331}, {'text': 'removal', 'score': 0.2378}, {'text': 'protesting', 'score': 0.1508}]"
