source_row,tweet,tweet_label,_label_norm,keyword,subjects_scored
672619,"On a sit-in for over a month against the #CitizenshipAmendmentAct, women protesters at #ShaheenBagh voted in batches on Saturday so that the agitation remains unaffected https://t.co/Ccj4PsnZ2y",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'protesters', 'score': 0.5594}, {'text': 'women', 'score': 0.325}, {'text': 'unaffected', 'score': 0.2994}]"
471910,"Not a single person got killed or even seriously injured by liberals’ ‘Hindu terrorists’. What kind of terrorists casually stroll in, shoot at the floor, fan, shout pro-Hindu slogans and leave? Incompetent terrorists? Staged terrorists? God knows. #ShaheenBagh #kapilgujjar",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'terrorists', 'score': 0.6811}, {'text': 'casually', 'score': 0.1359}, {'text': 'incompetent', 'score': 0.0761}]"
128700,"Sahi hai. Bana lo ek aur Shaheen Bagh. BJP majority nahi, BJP sweep hi karwa lo
https://t.co/Td5mngXKmN",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'nahi', 'score': 0.4516}, {'text': 'sweep', 'score': 0.3874}, {'text': 'majority', 'score': 0.3721}]"
7944898,"Looks like wrestler agitation turning into redux of  ""Farmer"" protests and Shaheen Bagh.
The usual familiar criminal thugs are back. 

Toolkits in overdrive mode. https://t.co/3K2jn4dWuP",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'thugs', 'score': 0.571}, {'text': 'wrestler', 'score': 0.5146}, {'text': 'toolkits', 'score': 0.1503}]"
425264,"#IdeaExchange BJP spokesperson Shahnawaz Hussain asserts the protest in Shaheen Bagh is backed by the Opposition

https://t.co/cSnnJOTMKY",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'opposition', 'score': 0.4986}, {'text': 'shahnawaz', 'score': 0.3862}, {'text': 'backed', 'score': 0.3174}]"
850385,"Shaheen Bagh, Jamia , JNU mein Hinduon ki liye pyar ke geet gaye ja rahe the https://t.co/16zPsmHj4F",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'hinduon', 'score': 0.5714}, {'text': 'bagh', 'score': 0.457}, {'text': 'gaye', 'score': 0.3825}]"
472240,"The economist of #ShaheenBagh 

Giving open call for economic and civil revolt to Islamic women protestors. https://t.co/o5h0DJEByJ",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'islamic', 'score': 0.5246}, {'text': 'protestors', 'score': 0.5147}, {'text': 'economist', 'score': 0.3352}]"
3464974,"Apt move by @NitishKumar govt to warn citizens that if they take part in violent,disruptive &amp;anti India demonstrations of #ShaheenBagh/ #SinghuBorder kind, they'll be barred from govt jobs &amp;contracts.

This precaution observed by govts everywhere in world.
Why @ABPNews upset?",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'govts', 'score': 0.5312}, {'text': 'nitishkumar', 'score': 0.435}, {'text': 'demonstrations', 'score': 0.3321}]"
517024,"""Will believe in coronavirus if Amit Shah dies"": Shaheen Bagh 'activist' Aiman Rizwi urges Muslims to pray for his death https://t.co/FfhffVVGkn",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'muslims', 'score': 0.5492}, {'text': 'coronavirus', 'score': 0.3395}, {'text': 'urges', 'score': 0.1871}]"
1184491,"Sharjeel Imam of Shaheen Bagh protest:

-Fan of Jinnah.

-Fan of Terrorist Yakub &amp; Afzal.

-Against Bharat Mata &amp; Vande Mataram

-Free Kashmir as Muslims are facing slavery.

Links:
https://t.co/R5Vo635UOY

https://t.co/pT4PQbj3Hh

https://t.co/oFtxi8PWNg

https://t.co/PORnWMchil https://t.co/wEPp9Xz3DX",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'muslims', 'score': 0.606}, {'text': 'fan', 'score': 0.3246}, {'text': 'slavery', 'score': 0.2011}]"
3421524,"Instead spending money on farmers rally and Shaheen bagh extremists , providing them biryanis, ads, shelter, massages, providing them alcohol. Radical left could have built hospitals @sambitswaraj @BJP4India",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'extremists', 'score': 0.4769}, {'text': 'farmers', 'score': 0.3652}, {'text': 'spending', 'score': 0.2844}]"
780823,"""As a society just like we are against Child Labour we should be against the use of children as propaganda props. These protesting women should think of their kid's health &amp; career first!"" says a Delhi woman.

#ShaheenBaghProtests #ShaheenBagh https://t.co/aq1a6hEaXo",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'propaganda', 'score': 0.3933}, {'text': 'children', 'score': 0.3699}, {'text': 'labour', 'score': 0.3556}]"
456896,"Not to forget sanctimonious @Twitter which happily offers its platform to amplify Islamist hate speech and calls for violence by refusing to take down the vile comments of @FarhanZuberi1 
Right @jack?
As for #ShaheenBagh inquilabis and their patrons, see, this is your real face.",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'islamist', 'score': 0.5379}, {'text': 'face', 'score': 0.2805}, {'text': 'jack', 'score': 0.1989}]"
522278,"You are a journalist, you have seen enough photographic evidence to know ""who"" is responsible. Guns were fired on police. And you name @KapilMishra_IND ! 
I am aghast @BDUTT that you dare not speak against deliberate attempt to create anarchy. It's extension of #ShaheenBaghModel https://t.co/hYoTXgOH37",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'journalist', 'score': 0.523}, {'text': 'guns', 'score': 0.2879}, {'text': 'extension', 'score': 0.0416}]"
1159674,"A superb @ttindia editorial on the meaning and enduring relevance of Shaheen Bagh: 
""The women’s presence under their own agency was a glorious example of the equality the Constitution aims at.""
""No pandemic can take Shaheen Bagh away.""
https://t.co/UupIEXr4cz",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'bagh', 'score': 0.503}, {'text': 'constitution', 'score': 0.3855}, {'text': 'pandemic', 'score': 0.1907}]"
102672,"JNU - Protesting 
Jamia - Protesting 
Gargi College - Protesting
Shaheen Bagh - Protesting
Jantar Mantar - Protesting 
Add more....

🙄🧐🤔 Delhi 🤐🤐🤐",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'protesting', 'score': 0.6384}, {'text': 'delhi', 'score': 0.3787}, {'text': 'add', 'score': 0.1818}]"
1474175,Heavy deployment of police and paramilitary personnel in Jamia Nagar/Shaheen Bagh https://t.co/Fvfv4Qhkha,Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'paramilitary', 'score': 0.5999}, {'text': 'police', 'score': 0.499}, {'text': 'bagh', 'score': 0.1511}]"
6551890,"BJP whined during the Shaheen Bagh peaceful protests about “inconvenience to people”. 

Today, desperate BJP goons (including imported ones) are resorting to violence in Kolkata &amp; obstructing people’s lives. 

These goons must be booked for rioting &amp; shown the full force of law.",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'rioting', 'score': 0.4954}, {'text': 'inconvenience', 'score': 0.3426}, {'text': 'bagh', 'score': 0.2315}]"
293061,"Amanatullah Khan of AAP sharing stage with Sharjeel Imam, the organiser of Shaheen Bagh who wants India to be an Islamlc country. Kejriwal is supporting Shaheen Bagh and remember he asked for surgical strikes proof, nexus is deep
#SharjeelKaYaarKejriwal 

https://t.co/PN7ORUAhGe",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'islamlc', 'score': 0.5774}, {'text': 'india', 'score': 0.4272}, {'text': 'surgical', 'score': 0.2056}]"
147171,"""When protesters at Shaheen Bagh are described as “desh ke gaddar” who “deserve to be shot” by govt ministers&amp;their cheerleaders&amp;when every attempt is made by political leadership to demonise the Indian Muslim, the seeds are sown of a potential flashpoint""
https://t.co/B4UQ459Ntx",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'protesters', 'score': 0.4992}, {'text': 'bagh', 'score': 0.3624}, {'text': 'flashpoint', 'score': 0.0938}]"
1780749,"#ChunavManch We want assurance that Shaheen Bagh people want to talk to the government: Union Law Minister @rsprasad

IndiaTV LIVE at: https://t.co/q9QOxvIc2r https://t.co/zZv5fhDcuK",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'indiatv', 'score': 0.453}, {'text': 'minister', 'score': 0.4252}, {'text': 'union', 'score': 0.2068}]"
5885672,"Terrorists in Kashmir release a threatening letter after killing 2 RPF jawans . 
For a moment while reading I felt that the letter is issued by the Urban Naxals , Digvijay Singh , Lutyens media , tukde tukde gang , Begums of Shaheen bagh . https://t.co/cYGsfn3ZhG",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'terrorists', 'score': 0.4714}, {'text': 'rpf', 'score': 0.2442}, {'text': 'reading', 'score': 0.1698}]"
712497,"Former Lt Governor Najeeb Jung ""stands in solidarity with Shaheen Bagh and other protests"" but believes that ""La Ilaha Ilallah was wrong to use at the barricades. Use Vande Matram instead. This is not a Muslim protest""- New Preview of this week's Behas With Barkha https://t.co/rFf3KMZC2S",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'barkha', 'score': 0.4348}, {'text': 'protests', 'score': 0.4336}, {'text': 'barricades', 'score': 0.3327}]"
522810,"In which direction is the #DelhiElection swinging? Is there a growing resentment among the public for the #ShaheenBagh road block issue? Anti-national v/s nationalist image - what works for a voter?

Listen in to this gentleman from Delhi who gave us quite clear insights: https://t.co/GYiFdJkYGk",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'delhi', 'score': 0.4547}, {'text': 'voter', 'score': 0.4056}, {'text': 'resentment', 'score': 0.2502}]"
1749354,"BJP IT cell sacked me, I thought of going to Shaheen Bagh to have biryani, wasted my efforts to travel in DTC bus in a burqa to get free ticket to reach Shaheen Bagh

When I reached there, no one was there because elections are over.",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'elections', 'score': 0.3725}, {'text': 'sacked', 'score': 0.2923}, {'text': 'burqa', 'score': 0.2404}]"
926689,"#ShaheenBaghModel | Shaheen Bagh is a people's protest, it is a satyagraha against the black law. The people who are protesting want to save the Constitution and the democracy: @warispathan- National Spokesperson, AIMIM
https://t.co/RZHKU3wOei",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'bagh', 'score': 0.5628}, {'text': 'protesting', 'score': 0.5453}, {'text': 'satyagraha', 'score': 0.3709}]"
1440672,"Shaheen Bagh shooter Kapil Gujjar was from AAP.

Tahir Hussain is also from AAP.

Get it now?",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'shaheen', 'score': 0.3896}, {'text': 'bagh', 'score': 0.3208}, {'text': 'shooter', 'score': 0.2468}]"
137005,"Now 'Jinnah wali Azadi’ slogan raised at Shaheen Bagh.

Earlier:
1. Jamia Nagar: ""Hinduon Se Azadi""
2. Odisha: ""Kafiro Se Azadi""
3. Shaheen Bagh: ""Jinnah wali Azadi""

All hidden agenda now surfacing.

Why nobody is doing the fact-check of these 3 slogans in above mentioned areas?",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'slogans', 'score': 0.4547}, {'text': 'bagh', 'score': 0.3626}, {'text': 'hinduon', 'score': 0.3218}]"
657533,"12 protesters who were a part of Shaheen Bagh protests, have moved Supreme Court seeking a review of its 7 October judgment in which the top court had ordered that ""demonstrations expressing dissent have to be in a designated place alone.""

How much freedom they want now?",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'protesters', 'score': 0.5032}, {'text': 'court', 'score': 0.3942}, {'text': 'bagh', 'score': 0.0843}]"
1526120,"As per the Flag Code Of India 2002, The Flag can not be used for communal gains, drapery or clothes. It is serious offence &amp; a violation of rule to change the sequence. The colors of flag are turned upside down and Ashok Chakra is taken out. #ShaheenBaghTruth is out. Any action? https://t.co/THlNKADQXs",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'flag', 'score': 0.626}, {'text': 'india', 'score': 0.3903}, {'text': 'upside', 'score': 0.1866}]"
1322597,I am at.  #melbourneforshaheenbagh https://t.co/W53Fai6AOT,Pro OPP,pro opposition,shaheen bagh,"[{'text': 'melbourne', 'score': 0.6381}, {'text': 'bagh', 'score': 0.5799}, {'text': 'at', 'score': 0.5011}]"
669060,"Thousands of packets of free biryani, Rs 500-700 reportedly spent on each protester, other event expenses?
Who is sponsoring the #ShaheenBagh protests?

#ShaheenBaghTruth #ShaheenBaghCracks",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'protester', 'score': 0.5502}, {'text': 'bagh', 'score': 0.3669}, {'text': '500', 'score': 0.31}]"
308115,#ShaheenBaghProtest decoded. It’s a clear alliance of #TukdeTukdeGang and contractors of #ShaheenBagh . Read the foot prints in this document. https://t.co/w6kr5yT4iF,Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'protest', 'score': 0.5217}, {'text': 'bagh', 'score': 0.5189}, {'text': 'contractors', 'score': 0.1979}]"
2164950,"Farmers’ victory tell us to always speak up for your Rights, stand up for yourself and challenge authoritarianism.
Today I want to remember all the brave women of Shaheen Bagh who became the first Torchbearers of resistance and the first challenge to this authoritarian regime.",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'farmers', 'score': 0.4448}, {'text': 'authoritarianism', 'score': 0.34}, {'text': 'bagh', 'score': 0.2663}]"
475788,"Read these 2 News :

Pic 1 : Bilkis,Dadi of Shaheen Bagh,made a place in the TIME's list of most influential people of 2020.

Pic 2 : Delhi Police says ""Women protesters were paid Daily Wages""and ""used for Gender Cover"" . https://t.co/Sxt2WuAOWC",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'women', 'score': 0.4452}, {'text': 'protesters', 'score': 0.3719}, {'text': 'paid', 'score': 0.3091}]"
453617,"#ShaheenBaghDoesntCare | We are underestimating how fast the transmission happens: @NalinSKohli- National Spokesperson, BJP &amp; Sr Advocate, SC
https://t.co/jghcajZuXf https://t.co/52M7gZiL1y",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'transmission', 'score': 0.5176}, {'text': 'bagh', 'score': 0.2922}, {'text': 'underestimating', 'score': 0.2753}]"
568413,"This trend #BoycottTIME proves how stupid these people are. 
They want to boycott it for felicitating #ShaheenBagh Dadi but forget the supreme leader too has been called one of the 100 most influential by the same TIME 🙈😂",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'boycott', 'score': 0.4827}, {'text': 'leader', 'score': 0.3883}, {'text': 'stupid', 'score': 0.2364}]"
1637741,Today's gathering at #ShaheenBaghProtest x Rs.700  &gt; India's current GDP https://t.co/vyV0GhiDZc,Pro OPP,pro opposition,shaheen bagh,"[{'text': 'india', 'score': 0.535}, {'text': 'protest', 'score': 0.5148}, {'text': 'gdp', 'score': 0.1669}]"
33910,"Shaheen Bagh right now.

@BhimArmyChief Chandra Shekar Azad sings ' Sarfaroshi ki tamanna' with protesters.

Will put up his full speech on my youtube channel- https://t.co/sK7iqTg8Fh https://t.co/HTk690HdU1",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'speech', 'score': 0.5219}, {'text': 'sarfaroshi', 'score': 0.4676}, {'text': 'youtube', 'score': 0.2618}]"
292860,"Nobody from media covered Shaheen Bagh post the elections, shows the paid state of journalism in our country.",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'journalism', 'score': 0.4528}, {'text': 'nobody', 'score': 0.2934}, {'text': 'bagh', 'score': 0.2494}]"
522242,"For 30 years, they said terrorists in Kashmir have human rights. 
They did not convict one terrorist for violating the human rights of others’ in terms of murders, rapes and genocides. 
Today, they refuse to take cognisance of #ShaheenBagh but order FIRs on those who oppose it.",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'terrorists', 'score': 0.4943}, {'text': 'kashmir', 'score': 0.4596}, {'text': 'bagh', 'score': 0.1209}]"
7091844,"The particular part from Nivedita Menon's speech you've quoted is not a call to arms unlike Mr Mishra's video which is a direct/specific call to shoot following which actual physical violence/shooting did take place at JMI, Shaheen Bagh &amp; JNU making it perfect fit for sedition. https://t.co/yl3v3N9ibe",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'violence', 'score': 0.4553}, {'text': 'nivedita', 'score': 0.3568}, {'text': 'bagh', 'score': 0.1912}]"
823063,"Delhi Pays For Indulging Shaheen Bagh Recalcitrance; Not Just Police And Netas, Courts Too Responsible. Is this anyway to enforce the rule of law, where the executive, the courts and the police all shy away from doing their duty?
https://t.co/7u9OUjaYsX via @swarajyamag",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'delhi', 'score': 0.4642}, {'text': 'courts', 'score': 0.3025}, {'text': 'recalcitrance', 'score': 0.1622}]"
4436134,"Delhi CM @ArvindKejriwal can arrange Beds for Shaheen Bagh protests but he can’t arrange anything for these poor Migrant Workers…

#KejriwalFailsDelhi #KejriwalOxygenChor #Oxygen #DelhiNeedsOxygen #DelhiLockdown https://t.co/JoEUu787K7",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'oxygen', 'score': 0.4219}, {'text': 'delhi', 'score': 0.4207}, {'text': 'protests', 'score': 0.2011}]"
663104,"Rather than malign Shaheen Bagh because of a foolish speech allegedly given by Sharjeel Imam somewhere else, people should give credit to the immense political wisdom of protesters that they didn't let narrative or tactics get hijacked by anyone.",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'protesters', 'score': 0.4772}, {'text': 'bagh', 'score': 0.3148}, {'text': 'wisdom', 'score': 0.2317}]"
1044316,"Spent around 1 hour in Shaheen Bagh and Okhla constituency....

@KhanAmanatullah is far far ahead in race. 

Everyone I had spoken to told me muslim vote won’t be divided. 

#KejriwalHaiNa",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'khanamanatullah', 'score': 0.5569}, {'text': 'race', 'score': 0.408}, {'text': 'spent', 'score': 0.1035}]"
591888,"BJP: Shaheen Bagh Protestors are supported by AAP

Also BJP: Shaheen Bagh Shooter is supported by AAP
 
Mota bhai, Desperation mein itni jaldi arguments mat badlo ki khud hi ko counter karne lag jayo 😂",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'khud', 'score': 0.4482}, {'text': 'protestors', 'score': 0.4222}, {'text': 'shooter', 'score': 0.1367}]"
458230,"BJP Spokesperson @HarishKhuranna welcomes SC observation on #ShaheenBaghProtests, says that his party's stand has been that the protest was illegal, only on #TalkToBhupen
@Advamitsahni @tehseenp @sanjaykchadha
Full Video: https://t.co/ndw698NgdT https://t.co/kLrkiNmkm8",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'protest', 'score': 0.4865}, {'text': 'sanjaykchadha', 'score': 0.3422}, {'text': 'observation', 'score': 0.2851}]"
308130,"This is the real face of #UrbanNaxals 
Where Protesters in #ShaheenBagh are paid to protest for the whole month. 
A thorough inquiry should be initiated against these enemies of the country. 
Who funds these anti national activities. https://t.co/neJMD3i9wh",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'naxal', 'score': 0.5588}, {'text': 'urban', 'score': 0.3251}, {'text': 'paid', 'score': 0.1599}]"
957518,"We just wrapped up a Multi camera set-up, elaborate show from #ShaheenBagh 

Everything went smoothly. 

And guess what, Shaheen Bagh dadis, women spoke to us at length &amp; then sang the national anthem. Volunteers helped, We felt welcomed. 

Watch #Viewpoint @bhupendrachaube https://t.co/yV0OfFjeLM",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'anthem', 'score': 0.4962}, {'text': 'volunteers', 'score': 0.4119}, {'text': 'bhupendrachaube', 'score': 0.3811}]"
1589367,Hindu mahasabha leader sh0t ded in UP but a guy firiing in the air at Shaheen Bagh is the national news.,Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'firiing', 'score': 0.5189}, {'text': 'hindu', 'score': 0.4284}, {'text': 'bagh', 'score': 0.3607}]"
800530,"#BREAKING #Exclusive.

Watch the VIDEO of #ShaheenBagh's GUN ATTACKER.

Says, "" humare desh mein SIRF HINDUO ki chalegi""

Will share more verified video here &amp; on my youtube channel- https://t.co/kLTJCnDmyW https://t.co/5GCxkaWE3D",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'video', 'score': 0.5394}, {'text': 'bagh', 'score': 0.4452}, {'text': 'gun', 'score': 0.3386}]"
7980673,"#HaldwaniEncroachment 
Of the 4,000 families being given eviction notices, 1,000 are Hindu families. The Islamophobia bogeyman is simply being used to evoke Shaheen Bagh 2.0 and the international outrage toolkit. Period.",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'islamophobia', 'score': 0.5708}, {'text': 'families', 'score': 0.4225}, {'text': 'eviction', 'score': 0.3936}]"
6559989,"Ok! So Shaheenbagh organiser and founder of M2S Aasif Mujtaba is accepting funds from IBFNET also! What is IBFNET? Its a Crypto based Zakat org. Therefore M2S is dodging FCRA exploiting Blockchain tech! How it is NOT accounted to money laundering and violation of FCRA?
8/ https://t.co/CUaepzIbmu",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'ibfnet', 'score': 0.4595}, {'text': 'blockchain', 'score': 0.3562}, {'text': 'm2s', 'score': 0.2627}]"
1837415,"If you don’t speak our language, you will be kill*d - Manifesto of #UrbanNaxals 

If you are not on the side of #UrbanNaxals, go to hell - Manifesto of Guptaji’s Press Guild of India. 
#ShaheenBaghTruth https://t.co/x3f8crxrXf",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'naxal', 'score': 0.5286}, {'text': 'urban', 'score': 0.3258}, {'text': 'india', 'score': 0.2886}]"
1474632,"""I say schools, BJP says Shaheen Bagh; I say health, BJP says Shaheen Bagh, I say education,  BJP says Shaheen Bagh""- @ArvindKejriwal says ""we will fight the election on Kaam Ji Rajneeti""- Watch the full interview here:  https://t.co/WLLdBOp30s",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'fight', 'score': 0.4185}, {'text': 'election', 'score': 0.412}, {'text': 'schools', 'score': 0.1961}]"
843152,"Goli maaron salon ko.

Again, at women and children in #Shaheen Bagh. 
#Godse children come again 
abuse and hate in their words, 
Murder in their hearts.",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'abuse', 'score': 0.4217}, {'text': 'children', 'score': 0.4032}, {'text': 'bagh', 'score': 0.359}]"
453623,"#ShaheenBaghDoesntCare | We are underestimating how fast the transmission happens: @NalinSKohli- National Spokesperson, BJP &amp; Sr Advocate, SC
https://t.co/RZHKU3wOei",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'transmission', 'score': 0.5176}, {'text': 'bagh', 'score': 0.2922}, {'text': 'underestimating', 'score': 0.2753}]"
941042,"In my writing over the years,I have harshly criticised almost all the religions.Especially on their organisation and rituals.But today,in our country,muslims are being systematically targeted. At such a time, my solidarity with Muslims is my religion as a writer.
#ShaheenBagh",Pro OPP,pro opposition,shaheen bagh,"[{'text': 'muslims', 'score': 0.6877}, {'text': 'criticised', 'score': 0.3901}, {'text': 'writing', 'score': 0.2237}]"
2254734,#Sikhs must understand that Saffron Wearing @myogiadityanath and @himantabiswa did more for protecting Sikhs than frauds like Sirsa. They must abandon Sirsa and give him space to join IUML or AIMIM. The man who ran AIMIM in Delhi during Shaheen Bagh is a Sikh.,Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'sikhs', 'score': 0.6887}, {'text': 'saffron', 'score': 0.2665}, {'text': 'ran', 'score': 0.029}]"
6434404,"So....SC refused to hear Communist Party's Plea against MCD’s Demolition Drive in Shaheen Bagh. SC stated that affected parties Aren't part of Plea &amp; it's PURELY POLITICAL in nature.

Has ""Ecosystem"" also started betraying Leftists &amp; their illegitimate kids like (P)AAP?

So Sad!",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'leftists', 'score': 0.4642}, {'text': 'demolition', 'score': 0.2146}, {'text': 'mcd', 'score': 0.2129}]"
1347788,"Pakistan Minister Sheikh Rasheed Ahmad 1st celebrates the orchestrated protests/riots in Jamia Milia, Shaheen Bagh, Uttar Pradesh &amp; Bengaluru, then goes on to claim how #Pakistan has precision bombs which can reach all the way up to Assam without harming Muslims! https://t.co/Uv8hEVNrOK",Pro Ruling,pro ruling,shaheen bagh,"[{'text': 'bombs', 'score': 0.6141}, {'text': 'assam', 'score': 0.3353}, {'text': 'precision', 'score': 0.2561}]"
