source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
5636395,"This never gets old 😂😂
#DEMONetisation https://t.co/jpt1Zsus80",Cryptic_Miind,Pro OPP,pro opposition,demonetisation,"[{'text': 'old', 'score': 0.5878}, {'text': 'never', 'score': 0.5239}, {'text': 'this', 'score': 0.4745}]"
4850586,"But whatever we do, it is not enough. Somehow we are only to blame for his failures. Be it China, be it economy, be it demonetisation, be it jobs, be it anything.

And since it was our choice to be in that abusive relationship, we will defend him and through that our own choice.",naukarshah,Pro OPP,pro opposition,demonetisation,"[{'text': 'blame', 'score': 0.3853}, {'text': 'failures', 'score': 0.2701}, {'text': 'economy', 'score': 0.1181}]"
1517977,"Never believe a Narcissist's over-acting, theatrics or fake tears. 
This👇 ""emotional"" role followed after #ModiDemonetisationScam &amp; the same man gloating ""Ghar mein shaadi hai, paise nahi hain, haha, haha"" addressing NRIs in Japan. 

#PMModiJawabDo 

 https://t.co/fZSx4PhFN3",geetv79,Pro OPP,pro opposition,demonetisation,"[{'text': 'narcissist', 'score': 0.5493}, {'text': 'japan', 'score': 0.3289}, {'text': 'tears', 'score': 0.3125}]"
2581350,"Nation has moved on but Pappu is still stuck on Demonetisation, GST, Adani Ambani Lies blah blah &amp; more Lies. Lagta hai  Surjewala isnt able to put next chapter in his head 🤦‍♀️",rose_k01,Pro Ruling,pro ruling,demonetisation,"[{'text': 'surjewala', 'score': 0.4167}, {'text': 'lies', 'score': 0.3708}, {'text': 'chapter', 'score': 0.2938}]"
7662890,"Will @RahulGandhi  say sorry now? asks @BJP4India, terms SC’s #DeMo verdict historic https://t.co/hS6UpfzXdY @anshumalini3 #Demonetisation",thetribunechd,Pro OPP,pro opposition,demonetisation,"[{'text': 'rahulgandhi', 'score': 0.5516}, {'text': 'verdict', 'score': 0.4656}, {'text': 'anshumalini3', 'score': 0.1947}]"
7666867,"Our understanding of the impact of demonetisation continues to be limited yet that doesn’t stop people from linking it to all sorts of events. 

Hope that people change their mind as new evidence emerges regarding second/third order effects of demonetisation. https://t.co/RoZDKoGTYF",karanbhasin95,Pro Ruling,pro ruling,demonetisation,"[{'text': 'demonetisation', 'score': 0.5226}, {'text': 'effects', 'score': 0.3666}, {'text': 'linking', 'score': 0.0818}]"
1272791,"The CBSE removed chapters on   Democratic rights, Diversity, Demonetisation along with federalism, nationalism, gender-religion-caste, food security, the Partition and the goods and services tax.

https://t.co/XvpOGViO28",ttindia,Pro OPP,pro opposition,demonetisation,"[{'text': 'removed', 'score': 0.4377}, {'text': 'federalism', 'score': 0.3911}, {'text': 'chapters', 'score': 0.2715}]"
1410002,"Vikas:  Absconding since demonetisation.

AcheDin:  Gayab with GST.

Sab ka Vikas Sab Sath:  Gone with CAA, NPR, NCR.

Make in India:  Lost in transit.

Fastest growing economy:  Fastest sinking economy.

Now Modi wants to be Atmanirbhar.",sonaliranade,Pro OPP,pro opposition,demonetisation,"[{'text': 'india', 'score': 0.4283}, {'text': 'demonetisation', 'score': 0.3955}, {'text': 'fastest', 'score': 0.2785}]"
7585687,"When people died natural death near Bank during demonetisation @RahulGandhi blamed in on demonetisation.

Now 4 people have died while walking in #BharatJodoYatra. Will Rahul Gandhi take responsibility of these death or he will just say that Rahul Gandhi is already dead?",BefittingFacts,Pro Ruling,pro ruling,demonetisation,"[{'text': 'died', 'score': 0.3963}, {'text': 'rahulgandhi', 'score': 0.3826}, {'text': 'bank', 'score': 0.1936}]"
7126584,Bhakts in 2022 justifying demonetisation. https://t.co/AFHc9AM9Gy,DeekshaNRaut,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.6727}, {'text': 'bhakts', 'score': 0.5436}, {'text': '2022', 'score': 0.4369}]"
8040921,"@PChidambaram_IN Rs 2000 note was created during Demonetisation so that ATMs could be filled by them instead of 100 Rs notes &amp; more people could withdraw more money from ATMs 

We already know about your brilliant insights on digital India 🙄🙄👇🏻👇🏻 https://t.co/E9OLhLX1FS",pallavict,Pro Ruling,pro ruling,demonetisation,"[{'text': 'pchidambaram_in', 'score': 0.5347}, {'text': 'india', 'score': 0.3837}, {'text': 'money', 'score': 0.3194}]"
2829646,"More is less!

Cash with public was Rs 17.74 lakh crore on November 4, 2016, that is just before demonetisation.

Cash with public now is Rs 27.17 lakh crore, as on January 15, 2021

It’s a whopping increase of 53.1%. https://t.co/Pruq4oYn0m",gurdeepsappal,Pro OPP,pro opposition,demonetisation,"[{'text': 'cash', 'score': 0.5727}, {'text': 'demonetisation', 'score': 0.279}, {'text': 'increase', 'score': 0.2676}]"
3823194,"#Demonetization #Demonetisation

 Art                                        Artist https://t.co/cXs2IJ1f7f",BhavikaKapoor5,Pro OPP,pro opposition,demonetisation,"[{'text': 'artist', 'score': 0.8567}, {'text': 'art', 'score': 0.8349}]"
638843,Many mainstream news channels have refused to discuss government’s failure handling #lockdown. They want only ‘positive’ news.This is self-imposed censorship which we experienced during demonetisation.Journalism needs a ventilator in India. #coronavirus,waglenikhil,Pro OPP,pro opposition,demonetisation,"[{'text': 'journalism', 'score': 0.5571}, {'text': 'lockdown', 'score': 0.3587}, {'text': 'coronavirus', 'score': 0.2906}]"
7503864,Govt Withdraws Rs 2000 notes. Opposition Party  leaders &amp; people who have loads of Rs 2000 notes  😂😂👇 #Demonetisation #2000rs #2000notes https://t.co/RnxJWBoY8g,rose_k01,Pro Ruling,pro ruling,demonetisation,"[{'text': 'withdraws', 'score': 0.4795}, {'text': '2000rs', 'score': 0.3546}, {'text': 'party', 'score': 0.2498}]"
7906837,"Supreme Court has affirmed Centre's 2016 demonetisation policy, says “NO FLAW IN DECISION-MAKING PROCESS""

That's okay! My question is..What do SC Judges know on Economy? Who gives them right to Interfere in Anything &amp; Everything in which they don't even know ABCD of the subject?",MumbaichaDon,Pro Ruling,pro ruling,demonetisation,"[{'text': 'demonetisation', 'score': 0.478}, {'text': 'judges', 'score': 0.4524}, {'text': 'economy', 'score': 0.1754}]"
930280,"Post-demonetization, the detection of no. of FICNs or Fake Indian Currency Notes has contracted considerably, indicating the reduction of fake-currency in the shadow economy, corruption &amp; terror activities

#DeMolishingCorruption #DeMonetisation https://t.co/Rk1XrZ7HHE",knowthenation,Pro Ruling,pro ruling,demonetisation,"[{'text': 'corruption', 'score': 0.515}, {'text': 'currency', 'score': 0.4974}, {'text': 'indian', 'score': 0.29}]"
4188935,"People must ask a question, what happened to that claim when he said backbone of terrorism is broken by Demonetisation.

Are Pink color notes being used for terrorism? Since I have not seen them in market from long time. https://t.co/L3kPTs4gwj",saraf_pankaj,Pro OPP,pro opposition,demonetisation,"[{'text': 'terrorism', 'score': 0.4552}, {'text': 'pink', 'score': 0.2141}, {'text': 'broken', 'score': 0.0732}]"
1294813,"The average annual turnover of Kolhapuri Chappal industry is around Rs 15 crore in 2016 and owing to the cash crunch after demonetisation, the turnover reduced by Rs 4 crore in 2017.

Dear @PiyushGoyal, please find out an innovative idea to compensate states for the GST losses https://t.co/TUvE2qXu8z",t_d_h_nair,Pro OPP,pro opposition,demonetisation,"[{'text': 'turnover', 'score': 0.389}, {'text': 'kolhapuri', 'score': 0.3153}, {'text': 'average', 'score': 0.3056}]"
2259060,"Demonetisation surely played a big role in UP elections in 2017... It mobilised votes for BJP

I expect BJP to come up with something huge in the Winter session, now both fuel prices &amp; farmers protest has gone down, BJP should make its move.

Fingers crossed 🤞🏼",AparBharat,Pro Ruling,pro ruling,demonetisation,"[{'text': 'elections', 'score': 0.4319}, {'text': 'demonetisation', 'score': 0.416}, {'text': 'farmers', 'score': 0.2411}]"
8006873,"Let us ask again: If Narendra Modi's hands are clean and he is incorruptible, why is his government running away from investigating corruption allegations?
Examples: Rafale deal, Demonetisation, Privatisation of airports, efforts to privatise Pawan Hans and  CEL...
List is long",t_d_h_nair,Pro OPP,pro opposition,demonetisation,"[{'text': 'corruption', 'score': 0.4995}, {'text': 'airports', 'score': 0.2141}, {'text': 'running', 'score': 0.1522}]"
7507932,"After the demonetisation declared by Narendra Modi, in almost every district in the country, BJP bought land and built new party offices.

Where did the money come from?",t_d_h_nair,Pro OPP,pro opposition,demonetisation,"[{'text': 'money', 'score': 0.329}, {'text': 'party', 'score': 0.2624}, {'text': 'narendra', 'score': 0.2602}]"
4450322,"Digital India/Digital Payments : The real path for the cashless economy was laid in 2016 by the implementation of demonetisation.This made the people get used to cashless transaction. In August, UPI logged 3.55 billion transactions, which is an all-time high 12/n https://t.co/hIcJLvtL8Y",Shehzad_Ind,Pro Ruling,pro ruling,demonetisation,"[{'text': 'cashless', 'score': 0.6496}, {'text': 'india', 'score': 0.3147}, {'text': '2016', 'score': 0.2681}]"
7706284,"A five-judge Constitution bench, in a 4:1 majority verdict, on January 2 had given its stamp of approval, saying the decision-making process was neither flawed nor hasty. #Demonetisation https://t.co/DtHd00Vg6t",NH_India,Pro OPP,pro opposition,demonetisation,"[{'text': 'verdict', 'score': 0.6004}, {'text': 'stamp', 'score': 0.2968}, {'text': 'neither', 'score': 0.1838}]"
627632,"PM @ 6 PM TODAY : GUESSES AS OF NOW

1. SPACE RESEARCH DEVELOPMENT

2. PRECAUTIONS AHEAD OF FESTIVAL SEASON

3. VACCINES NEWS

4. STIMULUS PACKAGE

5. Package for farmers before Bihar election

6. For Navratri Wishes 😁

7. Demonetisation 2

Keep adding you Guesses 😁🙏",rishibagree,Pro Ruling,pro ruling,demonetisation,"[{'text': 'festival', 'score': 0.48}, {'text': 'package', 'score': 0.3273}, {'text': 'vaccines', 'score': 0.0831}]"
2492290,"#SpeakUpForVaccinesForAll

1st - He forced u to beg for your own money - Demonetisation. 

2nd - He forced u to beg for your own refund - GST 

3rd - He forced you to beg to return to your hometowns - Lockdown

4th - Now, he is forcing you to beg for vaccination.

Modi is a devil",BhavikaKapoor5,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.4825}, {'text': 'vaccines', 'score': 0.3534}, {'text': 'refund', 'score': 0.1311}]"
171403,Am sure all the Modi bhakts abroad who delightedly cheered at the institutional demonetisation of democracy are thrilled at the prospect of returning home. No?,bainjal,Pro OPP,pro opposition,demonetisation,"[{'text': 'cheered', 'score': 0.4482}, {'text': 'abroad', 'score': 0.3396}, {'text': 'demonetisation', 'score': 0.2767}]"
2426226,"First  demonetisation , 
then unplanned lockdown and  deaths of lakhs of people due to mismanagement of covid India has been devastated in the last 7 years because of the Modi govt.'s incompetence !!

#7YearsIndiaInTears",SurrbhiM,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.5275}, {'text': 'india', 'score': 0.4599}, {'text': 'tears', 'score': 0.2532}]"
152654,"Else you know, it will be like demonetisation all over.

2-3 months shut down, people suffer, officials issue confusing orders as if they are fighting a war against printers, you ask on TV repeatedly to support you in this difficult time.

And no one knows for what! 2/n",naukarshah,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.4415}, {'text': 'tv', 'score': 0.173}, {'text': 'printers', 'score': 0.1098}]"
8230084,"My guess... Rs 2000 notes will hurt the politicians who worked around the system during demonetisation, and hoarded. 

And this shock nine months before 2024 elections!",KiranKS,Pro Ruling,pro ruling,demonetisation,"[{'text': 'politicians', 'score': 0.4163}, {'text': '2024', 'score': 0.3065}, {'text': 'hurt', 'score': 0.0403}]"
7870405,I don’t care abt the SC decision on demonetisation but I truly feel that this is a black day in the history of Indian judiciary that a court is openly interfering in executive domain. Nothing in constitution gives court a power to evaluate an executive decision!,alok_bhatt,Pro Ruling,pro ruling,demonetisation,"[{'text': 'judiciary', 'score': 0.5332}, {'text': 'indian', 'score': 0.2221}, {'text': 'black', 'score': 0.1683}]"
7577839,"Demonetisation was valid, says SC. #Demonetization https://t.co/LP20PGMp73",satishacharya,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.5597}, {'text': 'monetization', 'score': 0.5586}, {'text': 'valid', 'score': 0.5289}]"
3182305,"#DemonetisationDisaster

#ModiDemonetisationScam was a disaster for the nation, wiping out 2% of GDP along with millions of MSMEs &amp; jobs, impoverishing crores of Indians, destroying household savings &amp; assets. 

But it was a remonetisation laundry for BJP-RSS making them rich. https://t.co/Eo2v55OqLq",geetv79,Pro OPP,pro opposition,demonetisation,"[{'text': 'disaster', 'score': 0.4694}, {'text': 'scam', 'score': 0.2953}, {'text': 'laundry', 'score': 0.0946}]"
2382416,"First he demonetized Indians with #DeMoDisaster organized loot &amp; legalized plunder  #ModiDemonetisationScam 

Now he wants to monetize public property owned by Indians 

More enrichment of cronies
More bank NPAs &amp; frauds  
More funds for BJP-RSS 
Quid pro quo
#StopSellingIndia https://t.co/IbvDA23P5l",geetv79,Pro OPP,pro opposition,demonetisation,"[{'text': 'plunder', 'score': 0.4437}, {'text': 'indians', 'score': 0.4391}, {'text': 'legalized', 'score': 0.2241}]"
7636527,SC says demonetisation was valid! @moliticsindia cartoon. #Demonetisation https://t.co/zcePcvNtHy,satishacharya,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.5938}, {'text': 'valid', 'score': 0.4625}, {'text': 'cartoon', 'score': 0.3155}]"
4803239,"#TheBigFight | “When you can bring about demonetisation and GST overnight, why can't you bring the vaccine (policy) change overnight”: Dr Kanimozhi NVN Somu (@DrKanimozhiSomu), spokesperson, DMK, on #VaccineShortage 
https://t.co/oAgZ1gmohG",ndtvvideos,Pro OPP,pro opposition,demonetisation,"[{'text': 'vaccine', 'score': 0.597}, {'text': 'demonetisation', 'score': 0.4242}, {'text': 'shortage', 'score': 0.2287}]"
252487,"Big message from #BiharResults : @narendramodi stock rock solid as ever. Demonetisation happened , @BJP4India wins UP big. #Corona happens, again BJP wins big in Bihar. No party has a counter to NaMo. Period.",bhupendrachaube,Pro Ruling,pro ruling,demonetisation,"[{'text': 'narendramodi', 'score': 0.5951}, {'text': 'wins', 'score': 0.4136}, {'text': 'counter', 'score': 0.1707}]"
141943,Unforgettable! #DeMonetisation https://t.co/94VvqI5SkG,satishacharya,Pro OPP,pro opposition,demonetisation,"[{'text': 'demo', 'score': 0.6393}, {'text': 'net', 'score': 0.4862}, {'text': 'unforgettable', 'score': 0.4757}]"
2184008,"""No fake notes were recovered from Maharashtra for a year after demonetisation. The Devendra Fadnavis government was providing protection to those running fake notes racket"": Nawab Malik (@nawabmalikncp), Maharashtra Minister https://t.co/DCgZP7DRFx",ndtv,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.4402}, {'text': 'fake', 'score': 0.3925}, {'text': 'racket', 'score': 0.1513}]"
8169296,"Can you comment in what way #Demonetisation and faulty #GST  impacted your life in general or your business or your income?

Please retweet for others and comment. 🙏🏻",BhavikaKapoor5,Pro OPP,pro opposition,demonetisation,"[{'text': 'impacted', 'score': 0.3659}, {'text': 'retweet', 'score': 0.274}, {'text': 'business', 'score': 0.2422}]"
1906489,#Demonetisation has formalised the Economy with a dedicated web portal ‘Operation Clean Money'. https://t.co/1HdIKc7ofC,mygovindia,Pro Ruling,pro ruling,demonetisation,"[{'text': 'economy', 'score': 0.4203}, {'text': 'clean', 'score': 0.3092}, {'text': 'portal', 'score': 0.1012}]"
2095760,"#4YearsofGabbarSinghTax
BJP policies of DeMonetisation, flawed GST, anti-farmer black laws have attacked the job creation backbone of India, which are the small &amp; medium businesses and agriculture: RG 

https://t.co/AnyJfT2KOU",geetv79,Pro OPP,pro opposition,demonetisation,"[{'text': 'india', 'score': 0.5025}, {'text': '4yearsofgabbarsinghtax', 'score': 0.2703}, {'text': 'black', 'score': 0.2321}]"
3947886,"No end to Sanghi crazy🤦🏽‍♀️ They edit Pandit Nehru from text books, have insane theories on the origins of mankind, deliver #Demonetisation death blows, spur communal hate, but worse is the humiliating perception of India across the globe @LastWeekTonight 
https://t.co/0uajoCK0er",nandtara,Pro OPP,pro opposition,demonetisation,"[{'text': 'india', 'score': 0.5714}, {'text': 'hate', 'score': 0.3331}, {'text': 'edit', 'score': 0.1873}]"
739595,"Masterstroke!
A real story of Demonetisation!👇 https://t.co/0McM2e0sqJ",rajuparulekar,Pro OPP,pro opposition,demonetisation,"[{'text': 'masterstroke', 'score': 0.5852}, {'text': 'demonetisation', 'score': 0.5743}, {'text': 'real', 'score': 0.3651}]"
757726,"@RahulGandhi 2 Yrs after #DeMoDisaster failed 
&amp;99.3% money back with RBI, 

Modi has yet to apologise &amp; disclose
-WHO exactly was on his ""Secret Team""?
-How did BJP's income rise 81% in 2016-17?
-How did huge write-offs happen?
#ModiLies 
#DestructionByDemonetisation

https://t.co/MA3tPOpOEd",geetv79,Pro OPP,pro opposition,demonetisation,"[{'text': 'rahulgandhi', 'score': 0.4249}, {'text': 'apologise', 'score': 0.2935}, {'text': 'income', 'score': 0.2202}]"
7931986,"#LeftRightCentre | Karuna Gopal, BJP leader, on Supreme Court's #Demonetisation verdict https://t.co/jPZYoVhzdX",ndtv,Pro OPP,pro opposition,demonetisation,"[{'text': 'verdict', 'score': 0.5533}, {'text': 'left', 'score': 0.4141}, {'text': 'leader', 'score': 0.3176}]"
4266710,"During demonetisation, people died waiting in the queues.

Now, people who have died are waiting in the queues.

#ModiHaiTohMumkinHai",Cryptic_Miind,Pro OPP,pro opposition,demonetisation,"[{'text': 'waiting', 'score': 0.4462}, {'text': 'demonetisation', 'score': 0.421}, {'text': 'died', 'score': 0.4034}]"
3814466,"In 2016, Modi had demonetised 86% of India's total currency in circulation with no notice, claiming he destroyed ""Black Money"" in the hands of labourers, workers, farmers, housewives &amp; the poorest. 
#ModiDemonetisationScam 
This👇is from October 2021.
#LieLikeModi https://t.co/mx4srtNS3c",geetv79,Pro OPP,pro opposition,demonetisation,"[{'text': 'currency', 'score': 0.4884}, {'text': 'india', 'score': 0.411}, {'text': 'housewives', 'score': -0.005}]"
8207468,SC upholds validity of demonetisation. Opposition’s face blackened.,NewsArenaIndia,Pro Ruling,pro ruling,demonetisation,"[{'text': 'demonetisation', 'score': 0.5032}, {'text': 'opposition', 'score': 0.3977}, {'text': 'face', 'score': 0.2345}]"
2520564,"Demonetisation happened on 8th November that year because Modiji didn’t want to attend Advaniji’s birthday &amp; couldn’t find an excuse. This would still make more sense than trying to get black money back.
😭😭😭",kunalkamra88,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.4674}, {'text': 'birthday', 'score': 0.2567}, {'text': 'back', 'score': 0.2088}]"
981529,"Govts Demonetisation Lies Busted.

#SpeakUpAgainstDeMoDisaster https://t.co/C50l8JimYL",WithCongress,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.53}, {'text': 'busted', 'score': 0.4764}, {'text': 'demo', 'score': 0.2384}]"
2445051,"Demonetisation origin of ongoing crisis in Indian economy: Sonia Gandhi
@INCIndia #SoniaGandhi #Demonetisation  https://t.co/EMpvGyxNvl",fpjindia,Pro OPP,pro opposition,demonetisation,"[{'text': 'indian', 'score': 0.5602}, {'text': 'crisis', 'score': 0.4763}, {'text': 'demonetisation', 'score': 0.4041}]"
2744259,".@OnReality_Check | 5 years on... from 'eliminating black money' to 'curbing terror', the multiple unmet goals of #demonetisation. https://t.co/5LoMguAMEW",ndtv,Pro OPP,pro opposition,demonetisation,"[{'text': 'net', 'score': 0.4338}, {'text': 'onreality_check', 'score': 0.4124}, {'text': 'curbing', 'score': 0.2392}]"
54350,"Modi is destroying the country. 

1. Demonetisation
2. GST
3. Mismanagement of coronavirus pandemic
4. Complete destruction of economy and employment. 

His capitalist media has created an illusion. This illusion will shatter soon. https://t.co/1Y9YtRjXIy",KBByju,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.4966}, {'text': 'economy', 'score': 0.261}, {'text': 'coronavirus', 'score': 0.2351}]"
2232159,"Pappu: Over Rs 20 crore cash found in the raid. Hence proved, demonetisation was a failure.",desimojito,Pro Ruling,pro ruling,demonetisation,"[{'text': 'failure', 'score': 0.4099}, {'text': 'demonetisation', 'score': 0.3912}, {'text': 'cash', 'score': 0.3401}]"
4500167,"First Prize for spreading fakery to cover up for #DeMoDisaster 
#ModiDemonetisationScam 

#ModiKeDalal 

 https://t.co/cA3Xpqqz7U",geetv79,Pro OPP,pro opposition,demonetisation,"[{'text': 'scam', 'score': 0.5658}, {'text': 'demo', 'score': 0.3347}, {'text': 'disaster', 'score': 0.3114}]"
6769690,"Dekh rahe ho Binod ! 

Demonetisation mein kisi ke paas paise nahi the fir bhi sale badh gayi… 

Samajh rahe ho na Binod https://t.co/bdBvbx5dx2",Arun2981,Pro OPP,pro opposition,demonetisation,"[{'text': 'mein', 'score': 0.6081}, {'text': 'demonetisation', 'score': 0.319}, {'text': 'badh', 'score': 0.1992}]"
6570518,Demonetisation was a masterstroke of the Vishwa Guru. It wiped out the entire counterfeit currency/fake notes as he promised. https://t.co/KURQPanJgv,t_d_h_nair,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.5991}, {'text': 'currency', 'score': 0.352}, {'text': 'fake', 'score': 0.3108}]"
3975699,"Sadist. That's who Modi is. He enjoys people's suffering. 

""Ghar mein shadi hai paise nahin hai...he he he he"" 
..a$$hole Modi 🤬

#DemonetisationDisaster 
#Demonetisation 
#Demonetization https://t.co/2qqLSzcc8B",BhavikaKapoor5,Pro OPP,pro opposition,demonetisation,"[{'text': 'sadist', 'score': 0.5058}, {'text': 'monetization', 'score': 0.2204}, {'text': 'ghar', 'score': 0.1881}]"
8020678,"Observing that there was no independent application of mind by the Reserve Bank of India (RBI), Justice Nagarathna said the entire exercise was carried out in 24 hours.

#Demonetisation #SupremeCourt #NoteBan #RBI 

https://t.co/XGBeQfT4RK",ttindia,Pro OPP,pro opposition,demonetisation,"[{'text': 'exercise', 'score': 0.3849}, {'text': 'india', 'score': 0.3491}, {'text': 'bank', 'score': 0.1468}]"
5703654,"demonetisationके टाइम people did not have money, and these people did a scam of 1400 crores.  #LG_saxena_chor_hai https://t.co/9qQfFyvGqe",preetiagr123,Pro OPP,pro opposition,demonetisation,"[{'text': 'money', 'score': 0.4427}, {'text': 'demonetisationक', 'score': 0.4131}, {'text': 'did', 'score': 0.2142}]"
2261282,"Demonetisation story : a friend’s uncle deposited 4 year salary to his driver in his account, driver went to his village and never came back. 😁😁😁",indiantweeter,Pro Ruling,pro ruling,demonetisation,"[{'text': 'village', 'score': 0.389}, {'text': 'salary', 'score': 0.3669}, {'text': 'driver', 'score': 0.3175}]"
188096,"I have a joke on demonetisation : 
👇 https://t.co/Y5m7YUreAA",zoo_bear,Pro OPP,pro opposition,demonetisation,"[{'text': 'demonetisation', 'score': 0.7496}, {'text': 'joke', 'score': 0.5117}, {'text': 'on', 'score': 0.3732}]"
2350703,"The govt of india needs 4-5 days everytime to talk with farmers 

While they declare demonetisation overnight . 

Natuanki band kro 

#ਜਾਂ_ਮਰਾਂਗੇ_ਜਾਂ_ਜਿੱਤਾਂਗੇ",_garrywalia,Pro OPP,pro opposition,demonetisation,"[{'text': 'farmers', 'score': 0.4497}, {'text': 'india', 'score': 0.4289}, {'text': 'demonetisation', 'score': 0.3262}]"
8156532,"Demonetisation The Right Move: SC

#Demonetisation #SupremeCourtofIndia #PMModi https://t.co/GUKcS66voS",knowthenation,Pro Ruling,pro ruling,demonetisation,"[{'text': 'india', 'score': 0.5289}, {'text': 'demonetisation', 'score': 0.4882}, {'text': 'court', 'score': 0.4448}]"
1948705,"""Rs 2000 note with a chip"". Archive image from 2016.

5 years of #Demonetisation https://t.co/3HOK4AOJ2q",Advaidism,Pro OPP,pro opposition,demonetisation,"[{'text': 'chip', 'score': 0.5269}, {'text': 'demo', 'score': 0.4067}, {'text': '2016', 'score': 0.3014}]"
