source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
1147492,"""Till when we will mourn on our dead bodies?""

Activists of Baloch Yakjehti Committe, protesting against brutal and extra judicially murder of Baloch artist Hanif Chamrok, on hand of State sponsored death squads and proxies in Turbat, Balochistan.

#JusticeForHanifChamrok https://t.co/UCSBO6kz1t",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'mourn', 'score': 0.5909}, {'text': 'balochistan', 'score': 0.4388}, {'text': 'judicially', 'score': 0.2402}]"
7976327,#BREAKING: An unknown group has claimed responsibility for taking over the Pakistan Army Camp in Manguchar area of district Kalat of #Balochistan. Gunfight believed to be underway. https://t.co/werYKuxHOV,AdityaRajKaul,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.4507}, {'text': 'responsibility', 'score': 0.3739}, {'text': 'army', 'score': 0.3698}]"
5683206,"I cross my fingers🤞and pray🤲 one day Indian citizens will visit Hinglaj Mata Mandir in Free Balochistan without any visa requirements.

Inshallah..

Jai Mata Di🙏. https://t.co/Ux73I4DLK8",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.5415}, {'text': 'indian', 'score': 0.3682}, {'text': 'pray', 'score': 0.2692}]"
7107339,#Pakistan Army helicopter shot down over Pakistan-Occupied #Balochistan. Two majors and two pilots are dead. This is the second such crash in two months.  https://t.co/CooSxMOJRz,TarekFatah,Pro Ruling,pro ruling,balochistan,"[{'text': 'helicopter', 'score': 0.5497}, {'text': 'pakistan', 'score': 0.488}, {'text': 'dead', 'score': 0.2429}]"
3113225,"Two Pakistani soldiers were killed when terrorists attacked a check post in the country’s restive Balochistan province on December 24, according to an official statement.
https://t.co/ok5WMr7xQp",the_hindu,Pro OPP,pro opposition,balochistan,"[{'text': 'pakistani', 'score': 0.3435}, {'text': 'soldiers', 'score': 0.2048}, {'text': 'killed', 'score': 0.1788}]"
955216,"Madame @tavleen_singh ji solution of #Balochistan will be on same path as #Bangladesh because entire Baloch population is persecuted. 
Others chose #Pakistan as Ummah out of choice with violence. Let them accept Islam is not not brotherhood, dissolve #Pakistan. #CAA successful 🤓 https://t.co/rTLACXMgLE",RatanSharda55,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6599}, {'text': 'persecuted', 'score': 0.3134}, {'text': 'dissolve', 'score': 0.1821}]"
75776,"When asked, What kind of support he wants from India, Balochistan’s nationalist leader in exile @MehranMarri is explicit:

“We need the same support that #IndiraGandhi gave to #Bangladesh” when it was fighting for its liberation from Pakistani occupation.
 https://t.co/gJevdi83wj https://t.co/1MGwEDms9y",TarekFatah,Pro Ruling,pro ruling,balochistan,"[{'text': 'support', 'score': 0.4392}, {'text': 'balochistan', 'score': 0.4302}, {'text': 'bangladesh', 'score': 0.3662}]"
4146521,"Chris,

Did you know that Pakistan is coming up with a film called “Khel Khel Mein” whitewashing the crimes of Pakistan Army in Balochistan and East Pakistan that led to India-assisted liberation of Bangladesh?

The jingoistic anti-India film blames Pakistan’s partition on India. https://t.co/ySqC8qwhp0",AsYouNotWish,Pro Ruling,pro ruling,balochistan,"[{'text': 'pakistan', 'score': 0.5782}, {'text': 'partition', 'score': 0.1285}, {'text': 'whitewashing', 'score': 0.0682}]"
863409,"“In #Balochistan, mutilated corpses bearing signs of torture keep turning up… bodies surface quietly like corks bobbing up in the dark. Arms and legs snapped; Flesh sliced with knives or punctured with drills; genitals singed with electric prods...”
https://t.co/nLMBiDje7B https://t.co/uG65eXNI4w",TarekFatah,Pro Ruling,pro ruling,balochistan,"[{'text': 'torture', 'score': 0.5458}, {'text': 'balochistan', 'score': 0.415}, {'text': 'signs', 'score': 0.2047}]"
5520696,"Baloch youth with the flag of Balochistan.

#BalochistanIsNotPakistan

Retweet if you agree.

#FreeBalochistan https://t.co/68C9VXA4kV",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.7791}, {'text': 'flag', 'score': 0.4165}, {'text': 'retweet', 'score': 0.3354}]"
619857,"Really sad, since 4 years this Baloch child was waiting for her missing father, Since 4 years family was protesting, his body was found from Chaghi, Balochistan.

Hafeez Mohammad was abducted by Pakistani Intelligence agencies.

Pakistan turned Balochistan into a open graveyard. https://t.co/ffZKSVjiHY",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.5989}, {'text': 'graveyard', 'score': 0.334}, {'text': 'abducted', 'score': 0.2754}]"
1013863,"#BREAKING: Kidnapper of Indian National Kulbhushan Jadhav and Jaish al-Adl terrorist Mullah Omar, killed by Pakistan Army in Turbat, Balochistan along with his son, as per local sources. He was most wanted in Iran (working for Pakistan) and had handed over Jadhav to Pak Army. https://t.co/5i4CmtPGhJ",AdityaRajKaul,Pro Ruling,pro ruling,balochistan,"[{'text': 'pakistan', 'score': 0.5062}, {'text': 'kidnapper', 'score': 0.5022}, {'text': 'breaking', 'score': 0.1668}]"
4000433,"Baloch Want Freedom.

Freedom From Pakistan.

#FreeBalochistan 
https://t.co/LzApTzlLnR",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.7851}, {'text': 'pakistan', 'score': 0.576}, {'text': 'freedom', 'score': 0.4441}]"
3571709,"Hi Meena @meenaharris and Mia @miakhalifa why don't you talk about this.... 

Balochistan’s teachers are protesting for their basic rights, they want permanent Jobs but instead of fulfilling their demands they have been maltreated by Pakistani police in Quetta, Balochistan. https://t.co/iYOsz3xSWw",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.5792}, {'text': 'teachers', 'score': 0.4492}, {'text': 'protesting', 'score': 0.2238}]"
6792345,Balochistan is not Pakistan !! https://t.co/jnaLPGqLiw,BattaKashmiri,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6158}, {'text': 'pakistan', 'score': 0.4065}, {'text': 'not', 'score': 0.3117}]"
6780268,"Pakistan army files an FIR against Imaan Mazari, the lawyer who accused Army chief Bajwa of orchestrating her mother Shireen Mazari’s detention.

The young woman is very vocal on forced disappearances in Balochistan. ISI seems to have been searching for a reason to implicate her.",AsYouNotWish,Pro Ruling,pro ruling,balochistan,"[{'text': 'mazari', 'score': 0.4602}, {'text': 'accused', 'score': 0.3551}, {'text': 'army', 'score': 0.3338}]"
458963,"Balochistan is not Pakistan.

Retweet if you support #FreeBalochistan. https://t.co/npbczVtbp1",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.7741}, {'text': 'retweet', 'score': 0.3311}, {'text': 'free', 'score': 0.1303}]"
3595099,"Sad news. Veteran Baloch leader, Sardar Ataullah Mengal, former Chief Minister of Pakistan-occupied #Balochistan passed away this morning. I last met him 2016 in Dubai. He along with his comrades Nawab Khair Baksh Marri, Mir Bizenjo, Nawab Akbar Bugti were an inspiration for us. https://t.co/On3YIbFPef",TarekFatah,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.5676}, {'text': 'veteran', 'score': 0.2669}, {'text': 'morning', 'score': 0.0911}]"
620647,"The state Pakistan knows about rich resources of Balochistan but how poor Baloch suffer, no one pays attention.

This is Gas and Gold mineral  resources rich occupied Balochistan. https://t.co/MSKaLx749I",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6675}, {'text': 'rich', 'score': 0.2049}, {'text': 'gas', 'score': 0.1478}]"
2147732,"Hi @GretaThunberg, @Rihanna and @MiaKhalifa, would u like to tweet about the conditions of Baloch girls &amp; boys in Pakistan-occupied #Balochistan? 

Or should I approach your PR managers with an offering from the Gods?
https://t.co/soCXk4pbsB",TarekFatah,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6252}, {'text': 'tweet', 'score': 0.4011}, {'text': 'managers', 'score': 0.2572}]"
4143432,"Nawaz Sharif’s daughter Maryam Nawaz faces online abuse by Pakistani trolls, gets called an Indian agent for highlighting the human rights violations in Balochistan.

After much backlash and slander, Maryam deleted the tweet expressing solidarity with the Baloch people.",AsYouNotWish,Pro Ruling,pro ruling,balochistan,"[{'text': 'pakistani', 'score': 0.4361}, {'text': 'maryam', 'score': 0.3955}, {'text': 'abuse', 'score': 0.383}]"
1972458,"Pakistani soldiers in occupied-Balochistan shoot dead a donkey to break the back of an impoverished family’s meagre possession and means of travel. Via @IFazilaBaloch 
 https://t.co/BCP3omw8fA",TarekFatah,Pro Ruling,pro ruling,balochistan,"[{'text': 'donkey', 'score': 0.5912}, {'text': 'soldiers', 'score': 0.3155}, {'text': 'dead', 'score': 0.2644}]"
2865724,"Balochistan The Land Of Disappeared.

Quetta : Massive rally protest against enforced disappearances and solidarity with families of Baloch Missing Persons on protest in Islamabad.

#ReleaseBalochProtestors

#ReleaseBalochMissingPersons https://t.co/T5TN3eGYvS",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6843}, {'text': 'protestors', 'score': 0.3771}, {'text': 'disappeared', 'score': 0.3321}]"
1234643,"I am not a politician or a leader neither I belong to any political party.

Since I know UN will never speak up in favour of Balochistan.

That's the why Baloch keep on requesting Gov't of India @PMOIndia to raise the issues of Balochistan in all international forums.",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6613}, {'text': 'neither', 'score': 0.2197}, {'text': 'raise', 'score': 0.0846}]"
2865509,"A #Kurdish activist speaks for the rights of the Baloch people and occupied Balochistan.

#StopBalochGenocide https://t.co/lHWrMTjogD",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6305}, {'text': 'activist', 'score': 0.5207}, {'text': 'stop', 'score': 0.2005}]"
2865745,"Some images don't need words.

But still need to remind to rest of the world especially to Islamic Republic of Pakistan.

We the people of Balochistan are human too if nothing more at least count Baloch as human too. https://t.co/01dYheb06U",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6528}, {'text': 'images', 'score': 0.2857}, {'text': 'nothing', 'score': 0.0264}]"
1908819,"Balochistan belongs to the people of Balochistan.

Retweet if you support Free Balochistan from Islamic Republic of Pakistan.

#FreeBalochistan✌. https://t.co/ddm4icLS7m",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.7943}, {'text': 'retweet', 'score': 0.2895}, {'text': 'free', 'score': 0.1705}]"
2033550,"#Gwadar, #Balochistan.

A mesmerising drone footage of Friday's protest in Gwadar where ten of thousands of people marched for economical &amp; political rights. The rally is considered one of the largest in Balochistan's history. https://t.co/OD6uVjWt2q",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.578}, {'text': 'rally', 'score': 0.5014}, {'text': 'drone', 'score': 0.3505}]"
4003624,"Whenever the army of Pakistan shouts ""Allah o Akbar"" then always innocent people of Balochistan dies.

Today in Dera Bugti’ Matt region five people including two women, two children were seriously injured as Army conducted missile test in Dera Bugti. 

 #MissileAttackInDeraBugti https://t.co/HFZ1wNoW9b",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.5677}, {'text': 'innocent', 'score': 0.3531}, {'text': 'army', 'score': 0.1881}]"
3545029,"Whe will you stand with people of Balochistan. @GretaThunberg ?.

There is a long history of enforced disappearances in Balochistan.

Thousands of Balochs have been abducted and disappeared hundreds of others have been eliminated in the line of Pakistan's ""kill and dump"" policy. https://t.co/uqy6eXE6c4",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.7291}, {'text': 'disappearances', 'score': 0.332}, {'text': 'enforced', 'score': 0.092}]"
1029312,"Journalist and Artist Shaheena Shaheen Baloch has been killed in Turbat, Balochistan. Yet another journalist silenced in Imran Khan’s Pakistan. Killing just days after Khan spoke about ‘freedom of speech’ in Pakistan. She had campaigned for gender equality and women empowerment. https://t.co/XW41ilFrav",AdityaRajKaul,Pro Ruling,pro ruling,balochistan,"[{'text': 'journalist', 'score': 0.5124}, {'text': 'balochistan', 'score': 0.5114}, {'text': 'killed', 'score': 0.444}]"
7106198,Baloch Liberation Army claims responsibility for an IED explosion in Mangi Dam area of Ziarat in Balochistan. BLA claims three Pakistani soldiers killed in the attack. No reportage in Pakistan media. No statement by Pakistan ISPR.,AdityaRajKaul,Pro Ruling,pro ruling,balochistan,"[{'text': 'explosion', 'score': 0.4772}, {'text': 'balochistan', 'score': 0.4493}, {'text': 'responsibility', 'score': 0.2127}]"
22986,"Subjugation Of Balochistan Via CPEC

https://t.co/Mz9Pm9KHmT",KreatelyMedia,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.789}, {'text': 'subjugation', 'score': 0.4751}, {'text': 'cpec', 'score': 0.3324}]"
7934169,#BREAKING: 6 Pakistani soldiers killed and several other injured when an unknown group attacked Frontier Corps camp in the Muslim Bagh area of Qila Saifullah district of Balochistan. Two attackers blew themselves while others took control of the camp. Gunfight is still underway.… https://t.co/fSMXOuEKA1,AdityaRajKaul,Pro Ruling,pro ruling,balochistan,"[{'text': 'pakistani', 'score': 0.4542}, {'text': 'killed', 'score': 0.3519}, {'text': 'camp', 'score': 0.344}]"
6430737,"To add cream on cake....Bharat is also working a renewed relationship with Iran which is silently assisting Balochistan Liberation Army.

So...Any thaw between Bharat &amp; Taliban is enough to send ripples in Islamabad.

So what is Pakistan doing to counter?

(15/23)",MumbaichaDon,Pro Ruling,pro ruling,balochistan,"[{'text': 'pakistan', 'score': 0.6222}, {'text': 'cake', 'score': 0.2816}, {'text': 'ripples', 'score': 0.095}]"
7727203,"Out of world..

Balochistan was never a part of Pakistan. It was illegally occupied on March 27, 1948. Since then Baloch nation is resisting against the invasion of their motherland.

Balochistan Is Not Pakistan.

#BalochistanIsNotPakistan 

#FreeBalochistan https://t.co/FWD8j2nW7l",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.7127}, {'text': 'never', 'score': 0.1343}, {'text': 'invasion', 'score': 0.1261}]"
6688434,"Aaye ho meri zindagi mein, by Ustad Noor Bakhsh playing a Benju (a stringed instrument fitted with a keyboard).

Music truly has no borders.

India to Balochistan💕. https://t.co/IsU3bq5G98",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'music', 'score': 0.5233}, {'text': 'india', 'score': 0.4279}, {'text': 'balochistan', 'score': 0.4058}]"
8064842,"Some people still claim Imran Khan is challenging Pakistan army’s hegemony. No, not once has he spoken of making them accountable for enforced disappearances in Balochistan and Sindh or keeping them away from politics, he just wants the army on his side.

https://t.co/fqngx9A4mi",AsYouNotWish,Pro Ruling,pro ruling,balochistan,"[{'text': 'pakistan', 'score': 0.4651}, {'text': 'army', 'score': 0.29}, {'text': 'accountable', 'score': 0.1829}]"
1230145,A painful reality from mineral resources rich occupied Balochistan. 😢 https://t.co/RscAWSj561,IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.7806}, {'text': 'painful', 'score': 0.2818}, {'text': 'rich', 'score': 0.2279}]"
7977303,"We have a relentless enemy which promotes terrorism despite misery.
Pakistan clearly hasn't learnt any lessons post Bangladesh it's now on track to lose Balochistan.

An ambush in which 5 soldiers attained veergati won't go unpunished, they've never gone unpunished. Read… https://t.co/LC6eLn8QCY https://t.co/bR5YXBV6xg",ramnikmann,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.4991}, {'text': 'bangladesh', 'score': 0.3854}, {'text': 'learnt', 'score': 0.2157}]"
4995288,"5 Most Read Blogs 2015-2020
I am pleased to see that my blog 'India must remember that Balochistan is not Bangladesh' is one of these five blogs.
 https://t.co/XtMuWE7dTt",ashoswai,Pro OPP,pro opposition,balochistan,"[{'text': 'balochistan', 'score': 0.5174}, {'text': 'blogs', 'score': 0.4879}, {'text': 'bangladesh', 'score': 0.4658}]"
458745,"WARNING GRAPHIC CONTENT.

This is army of so called Islamic Republic of Pakistan.

Watch a unarmed Baloch civilian gets shot by Pakistani forces during military operation in somewhere in Balochistan.

Pakistan army is doing genocide of Baloch nation.
 https://t.co/ni7ZRi2nXL",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6355}, {'text': 'unarmed', 'score': 0.4447}, {'text': 'graphic', 'score': 0.2048}]"
277297,Retweet if you support #FreeBalochistan,IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'mishra', 'score': 0.5803}, {'text': 'retweet', 'score': 0.3817}, {'text': 'support', 'score': 0.3598}]"
2325162,"Holding on to Sanatan Dharma with the thread of their Life !!

 In Balochistan.....

Jai Mata Di 🔥🌸🙏 https://t.co/4Oyh7ne5kS",LostTemple7,Pro Ruling,pro ruling,balochistan,"[{'text': 'dharma', 'score': 0.5792}, {'text': 'balochistan', 'score': 0.565}, {'text': 'thread', 'score': 0.168}]"
5093016,"Hello @ImranKhanPTI don’t you get tired of these cocaine fuelled delusions like “false flag operations”? Sometimes Gaurav Arya “orders a hit” in Balochistan. Sometimes Arnab is part of a wider conspiracy to destabilise Pak.

You are already destabilised. Isme Arnab kya karega?",majorgauravarya,Pro Ruling,pro ruling,balochistan,"[{'text': 'cocaine', 'score': 0.4803}, {'text': 'balochistan', 'score': 0.4536}, {'text': 'delusions', 'score': 0.3689}]"
519797,Balochistan: A land forgotten by the world | Writes @ivivekbansal https://t.co/EbxHNuF9lP https://t.co/Kcq3hktMS0,friendsofrss,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.8432}, {'text': 'land', 'score': 0.3898}, {'text': 'writes', 'score': 0.2258}]"
7102246,#BREAKING: Baloch rebel group claims responsibility for attacking Pakistan Army Chopper killing six including Corps Commander. Baloch Raaji Aajoi Sangar (BRAS) targeted a Pakistani military helicopter in a mountainous range between Windar and Noorani in Balochistan yesterday. https://t.co/pWBSk39wU5,AdityaRajKaul,Pro Ruling,pro ruling,balochistan,"[{'text': 'helicopter', 'score': 0.5505}, {'text': 'pakistan', 'score': 0.4135}, {'text': 'attacking', 'score': 0.3232}]"
1064720,"On 11 August 1947: Balochistan was declared Independent Nation

On 27 March 1948: Pakistan occupied Kalat state at gun point and annexed Balochistan with Pakistan by Pakistan armed forces.

Why isn't Pakistan accepting Balochs' demand of Plebiscite from decades?

#FreeBalochistan https://t.co/mikUtwnKQ8",AskAnshul,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6739}, {'text': 'independent', 'score': 0.254}, {'text': 'gun', 'score': 0.0963}]"
2866740,"#MothersDay in Balochistan😭💔.

Baloch mothers have been waiting for their beloved sons for years. Please be the voice of Baloch mothers. 

Thousands of Baloch are still missing from Balochistan.

 https://t.co/v0q1ynklJm",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6459}, {'text': 'mothers', 'score': 0.3977}, {'text': 'waiting', 'score': 0.2329}]"
1232122,"Winter 

Kurdistan                      Balochistan https://t.co/zml6fliszF",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.7694}, {'text': 'kurdistan', 'score': 0.6154}, {'text': 'winter', 'score': 0.4346}]"
7422148,#BREAKING: Two more fresh attacks reported in #Balochistan. Pakistan Military drone shot down by Baloch rebels in Panjgur near the Frontier Corps Headquarters. Four personnel of Pakistani forces injured in another grenade attack by Baloch rebels in Chaman of Balochistan. https://t.co/Aq2n8BBBHf,AdityaRajKaul,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6621}, {'text': 'drone', 'score': 0.3507}, {'text': 'injured', 'score': 0.2061}]"
5959126,"Pakistani officials continue to disappeare Baloch students.

Saeed Umar who has been studying in Russia for last 6 years has been #EnforcedDisappeared on return to his home. Saeed Umar s/o Mohammad Umar is a resident of Dasht Khudan area of Kech, Balochistan.

#ReleaseSaeedUmar https://t.co/kxLpMvmCsC",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.5585}, {'text': 'students', 'score': 0.329}, {'text': 'disappeared', 'score': 0.3227}]"
5489556,"A humble request to sir Vivek @vivekagnihotri

Like ""The Kashmir Files"" please make a movie on Balochistan ""The Balochistan Files""

🙏.... https://t.co/PAc0d3QOB2",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.5995}, {'text': 'movie', 'score': 0.3866}, {'text': 'humble', 'score': 0.1478}]"
5727750,Our Hindu community at Hinglag Mata Mandir or Nani Mandir in Balochistan. https://t.co/foEtvTEuhX,IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6578}, {'text': 'hindu', 'score': 0.5519}, {'text': 'community', 'score': 0.4192}]"
6787871,"Pakistanis will welcome the Chinese opening liquor shops and indulging in prostitution in Balochistan but abuse Mohammed bin Salman for allowing Halloween celebrations in Riyadh.

Hypocrisy matters!",AsYouNotWish,Pro Ruling,pro ruling,balochistan,"[{'text': 'pakistanis', 'score': 0.5716}, {'text': 'hypocrisy', 'score': 0.2894}, {'text': 'halloween', 'score': 0.2085}]"
1973077,"While China and Pakistan plunder the fisheries, oil, gas, coal, copper, gold and other natural resources of Occupied Balochistan , watch how the Baloch family ekes out an existence. Watch how they access water. 
https://t.co/psEqoC5AZU",TarekFatah,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.6505}, {'text': 'copper', 'score': 0.3041}, {'text': 'water', 'score': 0.2633}]"
3312652,"Balochistan: Understanding the Issues 
#Balochistan #Pakistan #India 
https://t.co/xPVtOafwVa",eOrganiser,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.8444}, {'text': 'india', 'score': 0.3342}, {'text': 'issues', 'score': 0.2502}]"
954262,"Rich Balochistan and poor Baloch.

The state Pakistan knows about rich resources of Balochistan but how Baloch suffers, no one cares no one pays attention to local Baloch. 

These Baloch are the owners of the natural resources and this is their day to day life conditions👇. https://t.co/mRRbRhGYW8",IFazilaBaloch,Pro Ruling,pro ruling,balochistan,"[{'text': 'balochistan', 'score': 0.676}, {'text': 'suffers', 'score': 0.1582}, {'text': 'rich', 'score': 0.1221}]"
