source_row,tweet,original_author,tweet_label,_label_norm,keyword,subjects_scored
1903709,"Our fiscal deficit which started at 3.5% during Feb 2020 has increased to 9.5% of GDP, so we have spent, we have spent and we have spent

At the same time, we have given a clear glide path for deficit management

- notes Finance Minister 

#Budget2021 #AatmanirbharBharatKaBudget https://t.co/Cdhq7Zr5CP",PIB_India,Pro Ruling,pro ruling,gdp,"[{'text': 'deficit', 'score': 0.6394}, {'text': 'increased', 'score': 0.2708}, {'text': 'glide', 'score': 0.0398}]"
3049299,"GDP at (-)7.3% 
1 crore Indians have lost jobs, joblessness at 14.75%
97% Indians faced declining incomes
3.75% of GDP lost  

BJP-RSS ignored warnings &amp; advice on financial packages and basic incomes, and pushed Indian into ruin.
#BJPinfectedEconomy 
 https://t.co/LesOmoKC5i",geetv79,Pro OPP,pro opposition,gdp,"[{'text': 'economy', 'score': 0.4337}, {'text': 'indians', 'score': 0.3795}, {'text': 'infected', 'score': 0.0129}]"
665586,GDP Growth is 11 year low.,rachitseth,Pro OPP,pro opposition,gdp,"[{'text': 'low', 'score': 0.3533}, {'text': 'growth', 'score': 0.3159}, {'text': 'gdp', 'score': 0.026}]"
7993947,"🔴 #BREAKING | GDP growth rate slows for second quarter, Q3 growth at 4.4 per cent https://t.co/B05enTem6A https://t.co/Qwjy3tRRU0",ndtv,Pro OPP,pro opposition,gdp,"[{'text': 'growth', 'score': 0.5382}, {'text': 'slows', 'score': 0.4444}, {'text': 'q3', 'score': 0.3138}]"
490812,"Funny seeing many odd-even liberal writers expressing shock over GDP contraction numbers. 

This didn’t happen overnight. The Opposition kept asking questions of the govt even before Day 1 of the lockdown. 

You, however, were more busy cheering about “splitting the Congress”. 🙄",SaketGokhale,Pro OPP,pro opposition,gdp,"[{'text': 'liberal', 'score': 0.4549}, {'text': 'shock', 'score': 0.306}, {'text': 'lockdown', 'score': 0.1257}]"
4557987,"Economic activity over last 2 months has broadly evolved in line with MPC's Aug. assessment; CPI inflation during July - Aug. lower than expected 

Real GDP growth of 20.1% in first quarter close to MPC forecast, although a bit below

- @RBI Gov. @DasShaktikanta",PIBMumbai,Pro Ruling,pro ruling,gdp,"[{'text': 'inflation', 'score': 0.5323}, {'text': 'activity', 'score': 0.2852}, {'text': 'gdp', 'score': 0.1183}]"
4217428,9.30 pm: is the worst over for the Indian economy? Can revival be sustained? What about jobs? Are GDP numbers changed because of a base revision? Do MSMEs still hurt? Is there a V shaped recovery? CEA @SubramanianKri joins us for a weekend interview @IndiaToday,sardesairajdeep,Pro OPP,pro opposition,gdp,"[{'text': 'indiatoday', 'score': 0.5095}, {'text': 'recovery', 'score': 0.3698}, {'text': 'msmes', 'score': 0.2396}]"
4529829,Moody's said the government's fiscal deficit for FY21 and FY22 should be lower than projected. This is on the back of stronger revenue generation in the fourth quarter of FY21 and higher nominal GDP growth in FY22,DDNewslive,Pro Ruling,pro ruling,gdp,"[{'text': 'deficit', 'score': 0.5443}, {'text': 'fy22', 'score': 0.2463}, {'text': 'stronger', 'score': 0.1248}]"
2566254,"➡️Report of National Health Account Estimates for India for 2017-18, released.

➡️Share of government health expenditure in total GDP of the countryhas increased from 1.15% (2013-14) to 1.35% (2017-18).

https://t.co/LU7VSMOVbH https://t.co/dcUxiZUgby",MoHFW_INDIA,Pro Ruling,pro ruling,gdp,"[{'text': 'health', 'score': 0.3837}, {'text': 'expenditure', 'score': 0.3736}, {'text': 'india', 'score': 0.3499}]"
7510935,"#Budget2023

Capital investment outlay is being increased steeply for the third year in a row, by 33%, to Rs. 10 lakh crores, which would be 3.3% of GDP, this will almost be 3 times outlay made in 2019-20, announces Finance Minister @nsitharaman 

#AmritKaalBudget",PIB_India,Pro Ruling,pro ruling,gdp,"[{'text': 'investment', 'score': 0.4826}, {'text': 'steeply', 'score': 0.2221}, {'text': 'kaal', 'score': 0.0222}]"
7980870,"PVR and Inox shares saw a great fall again today. 

And all the news of #Pathaan earnings crossing GDP of universe,  #Pathaan 2, 3, 4.. announced,  entire media and film critic jamaat singing glory of #besharambollywood

couldn't put share price together again. 

Humpty Dumpty",GemsOfBollywood,Pro Ruling,pro ruling,gdp,"[{'text': 'sharam', 'score': 0.4092}, {'text': 'price', 'score': 0.2932}, {'text': 'crossing', 'score': 0.1298}]"
8218129,"GDP growth in 8 yrs under Modi has been less than our 25 yr average of 6.5%, and now sinking lower than 4%🔥

From 2005 to 2014, the economists in Congress-UPA Govt kept our GDP growth always higher than the 25 yr average.

For Fekunomists, 
Vikas = Vinaash. 

#ModiFailedIndia https://t.co/24vmiFhYle",geetv79,Pro OPP,pro opposition,gdp,"[{'text': 'growth', 'score': 0.5501}, {'text': 'india', 'score': 0.258}, {'text': 'lower', 'score': 0.1753}]"
3983765,"Dear PM @narendramodi, 

Increased debt, taxes and duties.

Contracting GDP, highest unemployment and lowest capital asset formation.

Your Govt is robbing the present and the future generation, and giving nothing in return to either.",naukarshah,Pro OPP,pro opposition,gdp,"[{'text': 'govt', 'score': 0.4681}, {'text': 'debt', 'score': 0.4266}, {'text': 'increased', 'score': 0.2921}]"
2620253,"Congress want you to discuss ...

Covid +ve ""cases"" in 'Absolute Numbers'.
Covid ""de∆ths"" in 'Absolute Numbers'.

But ...

Covid ""tests"" in 'Population Ratio'.
Covid ""vaccination"" in 'Population Ratio'.

Ignore ...

Per capita GDP in 'Population Ratio'.

#CongressToolkitExposed",go4avinash,Pro Ruling,pro ruling,gdp,"[{'text': 'congress', 'score': 0.4546}, {'text': 'cases', 'score': 0.2813}, {'text': 'vaccination', 'score': 0.0327}]"
6788,Economy and Corona! @gulf_news cartoon #GDPData #CoronavirusIndia https://t.co/6FpfA3xqdK,satishacharya,Pro OPP,pro opposition,gdp,"[{'text': 'coronavirus', 'score': 0.6343}, {'text': 'gulf_news', 'score': 0.4627}, {'text': 'india', 'score': 0.3294}]"
8009259,"The external Debt to GDP ratio of India

2014 - 23.9%
2023 - 18.9%

The ratio has improved by 500 basis points",rishibagree,Pro Ruling,pro ruling,gdp,"[{'text': 'debt', 'score': 0.5383}, {'text': 'india', 'score': 0.3758}, {'text': 'improved', 'score': 0.1908}]"
5962007,"This might help some of my friends in the UK:

GDP in Real PPP $:
India: 8,508,757,578,047.84
UK:    2,868,465,202,700.17

Of course, UK has lower population and a higher per-capita income. But this is just to give some context regarding the size of the two respective economies.",karanbhasin95,Pro Ruling,pro ruling,gdp,"[{'text': 'economies', 'score': 0.4077}, {'text': 'size', 'score': 0.2479}, {'text': 'gdp', 'score': 0.2082}]"
6099149,"OMG

Maha No 1 title 

In FDIs,goes to Karnataka

In exports &amp; mfg GDP,goes to Gujarat

In Ease of Doing Business,ranked 13

Now Maha No 1 ONLY
in Petrol &amp;diesel prices?

100crore VASOOLI🎯per mth per VAZE has to be MULTIPLIED across sectors🤨

कुठे नेउन ठेवला महाराष्ट्र माझा?😢 https://t.co/2GLYvQuXbH",pallavict,Pro Ruling,pro ruling,gdp,"[{'text': 'gujarat', 'score': 0.5218}, {'text': 'diesel', 'score': 0.3166}, {'text': '100crore', 'score': 0.115}]"
6930504,"- Indian GDP will be more than double from current $3.4 trillion to $8.5 trillion by 2032.

- India's market capitalisation will rise from current $3.4 trillion to $11 trillion by 2032.

- India is set to drive 1/5th of global growth in coming decade.

(Morgan Stanley) https://t.co/pmOY4rRe1D",IndianTechGuide,Pro Ruling,pro ruling,gdp,"[{'text': 'capitalisation', 'score': 0.4303}, {'text': 'indian', 'score': 0.3542}, {'text': '2032', 'score': 0.222}]"
4361401,India's GDP grows 8.4% in July-September 2021 versus 7.4% contraction a year ago.,thakkar_sameet,Pro Ruling,pro ruling,gdp,"[{'text': 'grows', 'score': 0.4142}, {'text': 'india', 'score': 0.3155}, {'text': 'gdp', 'score': 0.0367}]"
7028221,"#Agriculture is one of the largest contributors to the Indian🇮🇳 economy!

In 2018-19, 🌾 agriculture, 🐟 fishing and 🌲forestry accounted for 13.18% share in the #GDP.

Read @_DMEO's report to know more about the sector and its key recommendations: https://t.co/cDXNMckiCF https://t.co/bE7hX16p7V",NITIAayog,Pro Ruling,pro ruling,gdp,"[{'text': 'agriculture', 'score': 0.5903}, {'text': 'gdp', 'score': 0.2811}, {'text': 'key', 'score': 0.0503}]"
237788,"Of the countries we have GDP quarterly data for, 51 countries are growing faster than India, only 11 are trailing India. India has lost rank, from being in the top 1% to being in the bottom 20%. https://t.co/X6mi8k6H1p",seemay,Pro OPP,pro opposition,gdp,"[{'text': 'india', 'score': 0.3583}, {'text': 'faster', 'score': 0.2684}, {'text': 'quarterly', 'score': 0.1975}]"
5353419,"India's manufacturing sector is 15% to that of India's GDP but, 'Make in India' has robust opportunities across sectors to join hands and make it a manufacturing powerhouse. :PM @narendramodi #AatmaNirbharBharatKaBudget",mygovindia,Pro Ruling,pro ruling,gdp,"[{'text': 'manufacturing', 'score': 0.4975}, {'text': 'india', 'score': 0.492}, {'text': 'join', 'score': 0.1243}]"
828501,"2004 Prime Minister of India

We know how failed PM he was, lets not go in details but I would like to highlight few points which are twisted by pliable media.

""GDP growth rate of 2009 to 2011 makes him the best PM with faster growth rate 🙄""

2008 to 2011 check India vs China👇🏼 https://t.co/dnWy4W8FQZ",AparBharat,Pro Ruling,pro ruling,gdp,"[{'text': 'minister', 'score': 0.3932}, {'text': 'india', 'score': 0.2972}, {'text': 'failed', 'score': 0.1593}]"
7869457,"Why did Indira impose emergency?

One big reason:

In 1974, India's inflation had soared to 29%!

And GDP growth was just 1%

Can you imagine the public anger by 1975?

Who was Indira Gandhi's Chief Economic Adviser?

Dr. Manmohan Singh",AbhishBanerj,Pro Ruling,pro ruling,gdp,"[{'text': 'inflation', 'score': 0.4073}, {'text': 'india', 'score': 0.3562}, {'text': 'dr', 'score': 0.0914}]"
2558114,"Part I of  piece in @NH_India that details all that has gone wrong with the economy under Modi since 2014 and how growing debt at 90% of GDP &amp; fiscal deficit at 11.5%  means that we should get ready for substantial changes in the economy’s configuration.

https://t.co/Gs5lliJ5OT",sonaliranade,Pro OPP,pro opposition,gdp,"[{'text': 'deficit', 'score': 0.4837}, {'text': 'nh_india', 'score': 0.2705}, {'text': 'ready', 'score': 0.2611}]"
4008640,"A #China - built highway has driven Montenegro’s debt to more than 100% of its GDP. Unless repaid, loan agreement says China will seize land in Montenegro.
Not the first country to face Chinese smash-and-grab through stealth via #BRI  https://t.co/cJVV3h4GLY",KanchanGupta,Pro Ruling,pro ruling,gdp,"[{'text': 'china', 'score': 0.4611}, {'text': 'debt', 'score': 0.3016}, {'text': 'driven', 'score': 0.2031}]"
445866,"BJP MP slams Gandhis for ‘creating panic’, says 'quarantine them till pandemic ends' https://t.co/4GbgdPnTFo",republic,Pro Ruling,pro ruling,gdp,"[{'text': 'panic', 'score': 0.4378}, {'text': 'creating', 'score': 0.0649}, {'text': 'ends', 'score': 0.0252}]"
2092075,"#JustIn | ""Rising GDP - Gas, Diesel and Petrol"": Congress leader @RahulGandhi  on #FuelPriceHike https://t.co/0xQJjgyN24",ndtv,Pro OPP,pro opposition,gdp,"[{'text': 'fuel', 'score': 0.5398}, {'text': 'congress', 'score': 0.3996}, {'text': 'rahulgandhi', 'score': 0.335}]"
56402,"Stating that government-provided relief becomes all the more important, #RaghuramRajan cautioned, “The current period of market buoyancy already looks like a missed opportunity” #GDP https://t.co/6ftptKdm2y",NH_India,Pro OPP,pro opposition,gdp,"[{'text': 'market', 'score': 0.3937}, {'text': 'missed', 'score': 0.3867}, {'text': 'buoyancy', 'score': 0.3476}]"
5154351,India reduced emission intensity of GDP by 24% between 2005-2016: Bhupender Yadav at UN https://t.co/Aqfwb2WOjR,republic,Pro Ruling,pro ruling,gdp,"[{'text': 'emission', 'score': 0.4612}, {'text': 'india', 'score': 0.4211}, {'text': 'reduced', 'score': 0.3439}]"
608172,"Modi's Cashless India actually meant Farmerless,MSMEless, Laborerless India. 
#DeMoDisaster was the 1st blow on our robust informal sector that sent our GDP plummeting, and its impact is visible in the -24% fall in GDP.

#RahulGandhiSpeaksOnEconomy

 https://t.co/2XthasOBMM",geetv79,Pro OPP,pro opposition,gdp,"[{'text': 'disaster', 'score': 0.4216}, {'text': 'india', 'score': 0.3611}, {'text': 'cashless', 'score': 0.3497}]"
5691990,"India’s GDP grows by 13.5% in the first quarter of the financial year 2022-23, fiscal deficit under control

https://t.co/5pfgKsPaQs",OpIndia_com,Pro Ruling,pro ruling,gdp,"[{'text': 'grows', 'score': 0.3692}, {'text': 'india', 'score': 0.3275}, {'text': 'deficit', 'score': 0.2849}]"
1133036,"US Congressional Budget Office expects the country's #GDP to decline by nearly 40% on an annualized basis in the second quarter, which runs from April to June.",airnewsalerts,Pro Ruling,pro ruling,gdp,"[{'text': 'decline', 'score': 0.4954}, {'text': 'gdp', 'score': 0.4699}, {'text': 'annualized', 'score': 0.1721}]"
3822001,"The sharp slowdown in India’s economy has disastrous consequences for our farmers, youth &amp; poor. The growth rate in Q2FY20 is at 4.5% from 5% in the 1st quarter. The climate of fear in society must be removed for economic revival: DrMMS
#GDPkeBureDin 

https://t.co/PYt725yKu2",geetv79,Pro OPP,pro opposition,gdp,"[{'text': 'growth', 'score': 0.4982}, {'text': 'q2fy20', 'score': 0.3698}, {'text': 'india', 'score': 0.3384}]"
3322282,"#InvestInIndia 

#NewIndia’s aviation sector currently contributes USD 72 Billion to the total GDP!
For more details, visit: https://t.co/55WxiCIbJZ

#InvestIndia #Aviation @makeinindia @MoCA_GoI @JM_Scindia https://t.co/FSI29zC9x4",investindia,Pro Ruling,pro ruling,gdp,"[{'text': 'aviation', 'score': 0.5433}, {'text': 'india', 'score': 0.5204}, {'text': 'contributes', 'score': 0.1508}]"
4442427,"To achieve “record”, fake vaccination certificates were issued. Several people received vaccine certificates but no vaccines. It was not for people but for Modi. Similarly, fiscal stimulus is not to address the low GDP growth, high inflation &amp;high unemployment, but to save Modi.",AudaciousQuest_,Pro OPP,pro opposition,gdp,"[{'text': 'vaccination', 'score': 0.4932}, {'text': 'fake', 'score': 0.2783}, {'text': 'fiscal', 'score': 0.2466}]"
1584758,"We are in “very serious fiscal constraint...look at budget estimates for 2019-2020 and compare them with the revised estimates for 2019-2020, the tax to GDP ratio has fallen by 0.7 percent and the entire increase in the fiscal deficit is 0.5 percent.”

@EmergingRoy",MayaramArvind,Pro OPP,pro opposition,gdp,"[{'text': 'deficit', 'score': 0.561}, {'text': '2019', 'score': 0.4128}, {'text': 'serious', 'score': 0.135}]"
6033795,"As per latest quarterly report on Public Debt Management, the total liabilities/debt of the Government, has risen from Rs 92.50 lakh crore in 2018-19, which was 49%% of the GDP to Rs. 133.22 lakh crore at the end of March, 2022 which is 60.2% of the GDP. A pretty steep climb !! https://t.co/JP5mRWY1Ov",ramanmann1974,Pro OPP,pro opposition,gdp,"[{'text': 'debt', 'score': 0.4893}, {'text': 'government', 'score': 0.3477}, {'text': 'climb', 'score': 0.0537}]"
5845982,"@PChidambaram_IN FM PC  Vs  FM Nirmala 

Infra spending
2009-14  - ₹1.57 Lakh Cr
2019-22  - ₹11.3 Lakh Cr

Wealth Created
2009-2014 - ₹ 13 Lakh Cr
2019 -2022 - ₹ 175 Lakh Cr

Forex Addition
2009 -14   $ 50 Billion
2019 - 22  $150 Billion

GDP Rank
2014 - 10th
2022 - 5th

That's the difference",rishibagree,Pro Ruling,pro ruling,gdp,"[{'text': 'spending', 'score': 0.4322}, {'text': 'pchidambaram_in', 'score': 0.4174}, {'text': 'fm', 'score': 0.305}]"
1659807,"This  #fridaymorning : 3000 SPG officers, some from Mumbai are protecting PM #Modiji. They are the best! There is no #dislikemodi but you ask me why I am sad -cause no one is protecting the crores of people whose lives are destroyed cause of the negative 23.9 GDP growth downturn? https://t.co/pDu5JiGKgq",tehseenp,Pro OPP,pro opposition,gdp,"[{'text': 'officers', 'score': 0.4732}, {'text': 'mumbai', 'score': 0.3675}, {'text': 'downturn', 'score': 0.1747}]"
878981,"India’s GDP growth for FY 20 at 4.2%
India’s GDP growth rate for Q4 FY 20 at 3.1%
India has done better than most of the projections for Q4",sudhirchaudhary,Pro Ruling,pro ruling,gdp,"[{'text': 'growth', 'score': 0.4733}, {'text': 'india', 'score': 0.3683}, {'text': 'q4', 'score': 0.2685}]"
7301102,"#InvestInIndia

The tourism sector is expected to contribute USD 512 Billion to #NewIndia’s GDP by 2028!

Explore more: https://t.co/cpuzrCJHGr

#InvestIndia #Tourism #IncredibleIndia @tourismgoi @kishanreddybjp https://t.co/0a9u9QKPya",investindia,Pro Ruling,pro ruling,gdp,"[{'text': 'india', 'score': 0.4349}, {'text': 'tourismgoi', 'score': 0.4246}, {'text': 'invest', 'score': 0.3244}]"
7073995,Will this image #BharatJodoYatra endure in #Rajasthan @RahulGandhi @ashokgehlot51 @SachinPilot … https://t.co/o2GDp8qXXZ,VinodSharmaView,Pro OPP,pro opposition,gdp,"[{'text': 'rahulgandhi', 'score': 0.6952}, {'text': 'image', 'score': 0.3838}, {'text': 'endure', 'score': 0.288}]"
4317469,"Crisil has projected the Indian economy to grow at 11% in 2021-22. This is after a COVID19 pandemic year's contraction projected at 8% for 2020-21.

OECD forecasts India's GDP at 12.6% growth in 2021-22, the highest among G20 countries! Just 3 months ago, it was 7.9% projection.",KiranKS,Pro Ruling,pro ruling,gdp,"[{'text': 'growth', 'score': 0.4794}, {'text': 'india', 'score': 0.3123}, {'text': 'pandemic', 'score': 0.1107}]"
1145633,"- 23.9% to Jaki hain ...
India ko Zimbabwe Venezuela karna baki hain!!  

Bolo #NarendraModi ji ki jai! 

Aadhi roti khayenge .. 
Modi ji ka naya Bangla banayenge !! 
#GDPGrowth",tehseenp,Pro OPP,pro opposition,gdp,"[{'text': 'india', 'score': 0.4657}, {'text': 'growth', 'score': 0.4018}, {'text': 'venezuela', 'score': 0.3305}]"
7874922,"Congratulations India! 🇮🇳 

GDP growth 22-23
At 7.2 percent
Higher than estimates
Highest in the world

#9YearsOfModiBemisalDelhi https://t.co/XvBVlgvZZL",seriousfunnyguy,Pro Ruling,pro ruling,gdp,"[{'text': 'growth', 'score': 0.5332}, {'text': 'india', 'score': 0.4113}, {'text': 'congratulations', 'score': 0.3164}]"
2247763,"Then Ravish quotes union tourism minister saying in 2019 that just Rs 19.47 crore revenue was earned from the statue between Nov2018 and Jan 2019!

So Ravish is comparing:

GDP : 1 year state budget : 3 months ticket sales!

This is the Ravish Kumar that liberals worship",AbhishBanerj,Pro Ruling,pro ruling,gdp,"[{'text': 'revenue', 'score': 0.452}, {'text': 'statue', 'score': 0.2932}, {'text': 'liberals', 'score': 0.274}]"
3909431,"30 sentenced to death over anti-police clashes in DR Congo

https://t.co/Z9aG3NgDpd",airnewsalerts,Pro Ruling,pro ruling,gdp,"[{'text': 'congo', 'score': 0.391}, {'text': '30', 'score': 0.2912}, {'text': 'sentenced', 'score': 0.2045}]"
3048902,"RBI predictions of GDP growth Vs actual numbers:
                  Prediction    Actual
2019-20:      7.4%              4%
2020-21:      6%             (-)7.5% (Estimated) https://t.co/InY828oO3g",t_d_h_nair,Pro OPP,pro opposition,gdp,"[{'text': 'growth', 'score': 0.5211}, {'text': 'predictions', 'score': 0.5045}, {'text': 'numbers', 'score': 0.1788}]"
99997,News! #tvnewsance #GDPData #rhea #KanganaRanaut https://t.co/XP4Dhd2l0w,satishacharya,Pro OPP,pro opposition,gdp,"[{'text': 'news', 'score': 0.9985}]"
7599503,"Wow!! With 3.2 Trillion Earnings at the global box office, Pathaan beats the UK's GDP. Next target - India.

#Pathaan #PathaanCollection #pathaanboxoffice 

Cc: @taran_adarsh https://t.co/TAmYJaIQed",TheAtulMishra,Pro Ruling,pro ruling,gdp,"[{'text': 'uk', 'score': 0.3344}, {'text': 'path', 'score': 0.3114}, {'text': 'earnings', 'score': 0.2316}]"
3340043,"GDP under Modi Govt has shown tremendous progress ! 

G - Gas 
D - Diesel 
P - Petrol 

Jai Ho Modi ! https://t.co/qZPfJiuEzQ",vijaythottathil,Pro OPP,pro opposition,gdp,"[{'text': 'progress', 'score': 0.4514}, {'text': 'diesel', 'score': 0.3617}, {'text': 'govt', 'score': 0.3435}]"
1302202,"On Social Media : Economy has fallen on hard times, GDP growth contracted by -23.9% 
No work, no money to eat also, Tomatoes Rs 50/kg, Pulses over Rs 100/ kg. Mudi shud rezine

In Real : I am excited to buy iphone12 even if it’s worth more than a lakh #AppleEvent",desimojito,Pro Ruling,pro ruling,gdp,"[{'text': 'iphone12', 'score': 0.6316}, {'text': 'economy', 'score': 0.4408}, {'text': 'tomatoes', 'score': 0.1472}]"
